galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
bulge VELA02MRP 332790 3.312 2.003003003 6 F160W 29.6539 7.0576 14.6516 3.1763 24.8011 0.5388 40.7339 0.0287 20.8227387346 0.0146711363675 0.0108 0.0729 0.5117 0.1596 50.9016 13.0942 1.72135650482 -6.422e-04
disk VELA02MRP 332790 3.312 2.003003003 7 F160W 24.4617 0.7364 22.6751 0.5521 25.1330 0.1601 3.8237 0.9998 1.95463498706 0.511087182588 1.0000 0.0 0.5105 0.2075 61.7490 19.9945 0.211180500269 2.005e-04
bulge VELA02MRP 332790 3.312 2.003003003 7 F160W 17.3771 4.6758 20.2209 7.1225 26.5106 1.1965 22.9878 36.6890 11.7511201599 18.7550286477 0.4340 1.7414 3.934e-03 5.216e-03 33.0438 0.1482 0.715538520562 2.005e-04
disk VELA02MRP 332790 3.312 2.003003003 8 F160W 24.1925 0.5633 22.8701 0.6956 25.0481 0.1540 4.1584 1.0634 2.12573008609 0.54359882973 1.0000 0.0 0.6854 0.1867 29.1807 32.4609 0.208165436764 3.217e-04
bulge VELA02MRP 332790 3.312 2.003003003 8 F160W 19.3498 68.4458 24.2474 41.5438 25.9754 17.5848 98.6959 2553.5181 50.452299924 1305.3314377 2.8553 56.0630 2.415e-03 1.325e-02 58.8593 0.4998 0.956897404214 3.217e-04
disk VELA02MRP 334241 3.326 1.99401197605 0 F160W 23.1045 nan 24.1322 nan 25.2378 nan 4.1128 nan 2.10340409134 nan 1.0000 0.0 0.4997 nan -72.7651 nan 0.194670263357 4.823e-04
bulge VELA02MRP 334241 3.326 1.99401197605 0 F160W 24.1561 nan 19.8539 nan 27.4274 nan 0.0144 nan 0.00736457374911 nan 3.5676 nan 0.5178 nan 12.8671 nan 0 4.823e-04
disk VELA02MRP 334241 3.326 1.99401197605 1 F160W 23.1634 0.0995 23.4717 0.1123 25.1549 0.0678 3.6236 0.0520 1.85321315537 0.026594294094 1.0000 0.0 0.3629 0.0556 -82.9942 0.8298 0.142725717275 2.881e-04
bulge VELA02MRP 334241 3.326 1.99401197605 1 F160W 23.7996 101693.6562 26.9433 54496.4570 27.7033 67280.5234 1.8896 150635.1875 0.966395733077 77039.1630246 0.4123 171936.8906 0.0130 43825.9492 52.6184 700140.3750 0 2.881e-04
disk VELA02MRP 334241 3.326 1.99401197605 5 F160W 23.2870 0.7751 23.5350 0.6369 25.0085 0.1577 4.4747 0.9415 2.28849014966 0.481510151721 1.0000 0.0 0.6430 0.1391 71.1237 21.1597 0.22400461804 2.063e-04
bulge VELA02MRP 334241 3.326 1.99401197605 5 F160W 35.2616 9.0438 38.4727 7.5080 26.3474 10.7353 65.2801 1807.8318 33.3861188055 924.577126186 10.4392 96.3277 7.498e-03 2.047e-02 50.8159 0.7688 2.21717674821 2.063e-04
disk VELA02MRP 334241 3.326 1.99401197605 6 F160W 24.9054 1.5316 22.8679 1.2147 25.4910 0.8006 7.5454 2.4106 3.85893435878 1.23285010275 1.0000 0.0 0.4399 0.1736 -68.0576 13.6751 0.409719740711 1.977e-04
bulge VELA02MRP 334241 3.326 1.99401197605 6 F160W 22.5946 5.5993 24.6587 11.8705 25.6021 85.4635 7.118e-03 2.165e+00 0.00364034971848 1.10724320603 19.9708 1728.4545 0.3945 11.3956 86.8983 710.2824 0 1.977e-04
disk VELA02MRP 334241 3.326 1.99401197605 7 F160W 28.2591 8.9052 24.0057 2.2621 26.2342 0.7208 17.1430 34.0441 8.76742276256 17.4111309147 1.0000 0.0 7.847e-03 1.443e-02 75.3253 1.2385 0.686216401389 -5.077e-05
bulge VELA02MRP 334241 3.326 1.99401197605 7 F160W 23.3738 0.8582 23.4895 0.7127 24.8925 0.3703 4.8592 2.8651 2.48513449734 1.46529446171 2.9839 3.7572 0.6870 0.1879 -78.6133 27.9487 0.189073881438 -5.077e-05
disk VELA02MRP 335730 3.355 1.97619047619 0 F160W 24.4019 1.0452 23.3213 0.5919 24.9654 0.1977 6.1882 1.2197 3.16768639632 0.624353947448 1.0000 0.0 0.3424 0.1229 -82.5155 6.1680 0.224868953204 1.835e-04
bulge VELA02MRP 335730 3.355 1.97619047619 0 F160W 21.9866 6.3268 28.4747 6.7367 26.5609 66.6948 51.2125 10008.9111 26.2152386109 5123.47557181 16.3145 866.7759 0.9711 3.2804 78.0042 3833.5747 2.13329052475 1.835e-04
disk VELA02MRP 335730 3.355 1.97619047619 1 F160W 24.8777 2.2320 23.4500 0.6402 25.7573 0.7438 6.4807 1.7957 3.31741463247 0.919203397091 1.0000 0.0 0.0395 0.1085 -68.7952 5.7103 0.190809161838 -2.652e-04
bulge VELA02MRP 335730 3.355 1.97619047619 1 F160W 23.3103 1.2889 24.2792 0.8246 24.2380 5.2202 47.5101 583.2297 24.3200118707 298.550270939 9.5996 42.7043 0.3938 0.1176 68.3596 11.6212 1.85171675656 -2.652e-04
disk VELA02MRP 335730 3.355 1.97619047619 5 F160W 24.1436 13.2715 18.4767 6.9793 25.2027 2.6577 57.4381 217.2920 29.4020697458 111.229907312 1.0000 0.0 0.1676 0.4819 64.0134 9.0134 1.25824704543 -1.319e-04
bulge VELA02MRP 335730 3.355 1.97619047619 5 F160W 23.9417 0.8413 24.0316 0.5927 24.9562 0.3490 5.0903 1.4895 2.60568082208 0.762462248687 1.2506 0.9075 0.5453 0.1485 64.6467 12.5626 0.238011522672 -1.319e-04
disk VELA02MRP 335730 3.355 1.97619047619 6 F160W 25.0477 0.9135 25.0008 1.0228 25.3582 0.2159 4.6274 1.2381 2.36872629042 0.633772749312 1.0000 0.0 0.6883 0.1780 59.8799 30.5825 0.319471869914 4.697e-04
bulge VELA02MRP 335730 3.355 1.97619047619 6 F160W 25.5814 876430.9375 122.4860 744330.2500 26.0870 101411.3750 2.4910 161707.9844 1.27512149143 82776.9274362 6.8676 538911.0000 4.275e-03 4.515e+02 -49.9249 20076.7910 0 4.697e-04
disk VELA02MRP 335730 3.355 1.97619047619 7 F160W 23.7301 0.8579 24.0360 0.6103 25.1648 0.1885 4.0679 0.9523 2.08232304897 0.487474185582 1.0000 0.0 0.4214 0.1997 65.9500 15.7247 0.148761826499 2.991e-04
bulge VELA02MRP 335730 3.355 1.97619047619 7 F160W 21.9750 12.6763 20.3156 0.7751 27.0487 1.5968 3.3591 8.1664 1.71949442065 4.18030997494 4.5736 37.5497 0.0232 0.0792 84.6073 5.5155 0.19699442728 2.991e-04
disk VELA02MRP 337589 3.384 1.95857988166 0 F160W 23.0406 1.2054 24.7447 0.9209 25.5966 0.7400 4.6461 1.2792 2.38034990516 0.655376250765 1.0000 0.0 0.1803 0.2588 -69.8836 11.2644 0.205089932986 4.481e-04
bulge VELA02MRP 337589 3.384 1.95857988166 0 F160W 24.7537 1.5617 21.0777 3.3965 25.8487 0.9480 6.0265 1.5823 3.08757424581 0.81066435396 0.0622 0.6828 0.5643 0.4953 -67.9535 34.9814 0.2760941137 4.481e-04
disk VELA02MRP 337589 3.384 1.95857988166 5 F160W 24.2264 0.9240 24.0274 0.6368 25.0124 0.2282 4.9694 1.1664 2.54598713302 0.597585099197 1.0000 0.0 0.4121 0.1721 89.5209 11.3103 0.207344166312 3.327e-04
bulge VELA02MRP 337589 3.384 1.95857988166 5 F160W 19.0557 15.9025 31.0455 19.9535 26.8808 554.4016 5.1520 3100.3323 2.63953912128 1588.40225055 0.4452 333.2643 5.285e-03 1.797e+01 36.9259 1730.7899 0 3.327e-04
disk VELA02MRP 337589 3.384 1.95857988166 6 F160W 25.1481 2.2275 24.1280 0.6265 25.7648 1.1360 6.7866 3.4863 3.47699848612 1.78614620313 1.0000 0.0 0.0317 0.0343 -71.3725 4.3939 0.135457935975 2.269e-04
bulge VELA02MRP 337589 3.384 1.95857988166 6 F160W 24.2953 0.8307 24.1333 1.0561 25.3240 0.3519 5.4636 1.4843 2.79918205416 0.760455729371 0.2470 0.3416 0.5113 0.1692 20.6429 16.2140 0.24639464478 2.269e-04
disk VELA02MRP 337589 3.384 1.95857988166 7 F160W 28.1472 143.3033 21.1001 86.1994 25.7098 158.4968 133.4551 20001.2402 68.3734389333 10247.2934748 1.0000 0.0 5.065e-04 7.827e-02 58.9927 2.7795 0 8.330e-05
bulge VELA02MRP 337589 3.384 1.95857988166 7 F160W 24.3303 0.9095 23.5140 0.5960 24.8206 0.1845 5.4694 1.1013 2.802153585 0.564232227148 0.9233 0.5145 0.4994 0.1258 85.0456 13.8920 0.211510293938 8.330e-05
disk VELA02MRP 337589 3.384 1.95857988166 8 F160W 22.4297 288.1921 18.5982 147.7493 25.0358 75.0131 183.2694 13004.5889 93.8949439118 6662.67879614 1.0000 0.0 1.974e-03 1.467e-01 62.8801 1.7687 1.00046216327 4.976e-05
bulge VELA02MRP 337589 3.384 1.95857988166 8 F160W 24.5849 0.8098 23.7455 0.4398 24.7861 0.1705 5.5425 1.1566 2.83960512028 0.592564236738 1.4654 0.9591 0.4505 0.1215 62.1608 11.8180 0.204838005809 4.976e-05
disk VELA02MRP 339445 3.399 1.94985250737 0 F160W 23.5255 0.7226 23.4116 0.6056 24.9095 0.1302 4.3048 0.9780 2.20640693421 0.501269741139 1.0000 0.0 0.7245 0.1514 -69.5182 21.8809 0.190136126376 3.125e-04
bulge VELA02MRP 339445 3.399 1.94985250737 0 F160W 19.4765 43.7626 15.1371 68.0866 30.0463 228.5279 31.9273 26946.6426 16.3642018469 13811.3870764 19.7568 5313.1689 0.0968 7.7474 42.7607 415.1691 1.65773256572 3.125e-04
disk VELA02MRP 339445 3.399 1.94985250737 1 F160W 24.4986 0.7863 25.4515 1.1815 25.6420 0.8373 2.5167 1.3104 1.28992388295 0.671639947637 1.0000 0.0 0.3565 0.4834 -88.5353 40.4964 0.103612189203 1.918e-04
bulge VELA02MRP 339445 3.399 1.94985250737 1 F160W 21.6920 2.1124 22.3573 1.1967 25.7457 0.9089 4.6615 2.0069 2.38923200237 1.02862806083 0.6336 0.7903 0.2118 0.2761 87.0035 19.9423 0.0627934023983 1.918e-04
disk VELA02MRP 339445 3.399 1.94985250737 5 F160W 25.0274 1.1870 24.5070 0.8443 25.5640 0.5902 5.0394 1.1126 2.58292304039 0.570258398765 1.0000 0.0 0.0617 0.4050 59.5992 7.8628 0.267286805637 4.007e-04
bulge VELA02MRP 339445 3.399 1.94985250737 5 F160W 21.1097 2.0589 22.4143 2.8707 25.8416 0.8877 3.5475 2.4598 1.81825603956 1.26076002991 0.3636 0.6217 0.9815 0.5331 -34.6432 1413.6534 0.200506543117 4.007e-04
disk VELA02MRP 339445 3.399 1.94985250737 6 F160W 24.9004 0.7545 23.9369 1.0688 25.4303 0.2373 4.1048 1.2785 2.10389778469 0.655289738289 1.0000 0.0 0.3472 0.2673 11.8713 10.4040 0.184445478452 4.482e-04
bulge VELA02MRP 339445 3.399 1.94985250737 6 F160W 19.7038 12.0896 24.1223 10.8918 26.7249 93.2161 0.0108 3.9578 0.00553549407393 2.0285535598 15.9767 1764.1575 0.8160 29.4684 57.1264 4703.1304 0 4.482e-04
disk VELA02MRP 339445 3.399 1.94985250737 7 F160W 24.1314 0.7073 23.9273 0.6365 25.2788 0.1815 3.7447 0.7938 1.91933006099 0.406858814434 1.0000 0.0 0.4497 0.2035 -85.6289 22.0083 0.172689912318 4.366e-04
bulge VELA02MRP 339445 3.399 1.94985250737 7 F160W 20.7017 0.8000 26.2103 1.9439 26.5188 0.7187 6.6932 4.4341 3.43057119775 2.27267909937 0.1374 0.8761 0.1038 0.2364 -21.4909 13.4072 0.461487353098 4.366e-04
disk VELA02MRP 339445 3.399 1.94985250737 8 F160W 23.8704 0.0540 24.4525 0.0486 25.0917 0.0284 4.0162 0.0088 2.05848623146 0.00451040257876 1.0000 0.0 0.5431 0.0339 -87.8196 1.1182 0.21855152526 4.252e-04
bulge VELA02MRP 339445 3.399 1.94985250737 8 F160W 259.4164 1480060589001737764864.0000 130.2079 831575386338894020608.0000 25.6418 1031210176564787412992.0000 1.000e-02 1.065e+20 0.00512545747586 5.45861221179e+19 8.1352 1121418051157204402176.0000 0.0500 473371492061192126464.0000 -2.0704 1564669011513705496576.0000 0 4.252e-04
disk VELA02MRP 341174 3.428 1.93255131965 0 F160W 25.3867 1.2336 24.3646 0.7075 24.9369 0.2665 5.1801 1.1385 2.6571617871 0.584000056873 1.0000 0.0 0.5923 0.1709 -78.7934 12.4001 0.344829170563 4.073e-04
bulge VELA02MRP 341174 3.428 1.93255131965 0 F160W 20.6393 32.9858 23.3654 18.8033 26.5123 242.6504 9.260e-03 6.792e+00 0.00474996972037 3.4839950692 12.1042 2591.3369 0.2552 96.1456 -28.3261 1995.3336 0 4.073e-04
disk VELA02MRP 341174 3.428 1.93255131965 1 F160W 22.8967 0.8092 23.3652 0.5726 24.8491 0.2017 5.6248 0.9586 2.88527318393 0.49171932764 1.0000 0.0 0.3756 0.1330 -76.0090 9.1571 0.164019645581 1.303e-04
bulge VELA02MRP 341174 3.428 1.93255131965 1 F160W 25.1741 2.4506 27.0908 2.8254 26.1653 3.5910 0.9419 12.0565 0.483152967562 6.18445031681 19.6159 233.4954 0.2657 0.8201 54.3418 53.2105 0.0971206982858 1.303e-04
disk VELA02MRP 341174 3.428 1.93255131965 5 F160W 25.3779 0.9960 23.4973 0.5382 24.8559 0.1790 6.8109 0.9939 3.4936899318 0.509826663616 1.0000 0.0 0.4211 0.1142 68.5129 8.2346 0.341280853587 1.339e-04
bulge VELA02MRP 341174 3.428 1.93255131965 5 F160W 21.3210 0.1331 24.7687 1.8880 25.8853 0.5489 7.4419 5.8784 3.8173649743 3.01535874776 0.5442 1.9929 0.0287 0.0157 3.6953 1.3719 0.173780786299 1.339e-04
disk VELA02MRP 341174 3.428 1.93255131965 6 F160W 24.4143 0.0000 23.9366 0.0000 24.6347 0.0000 4.8991 0.0000 2.51302123727 0.0 1.0000 0.0 0.6934 0.0000 56.0940 0.0001 0.22644991596 1.440e-04
bulge VELA02MRP 341174 3.428 1.93255131965 6 F160W 27.1424 458.4155 26.7573 156.8495 25.5930 17449.8164 3.304e-03 3.954e+00 0.00169480561081 2.02822681149 1.0938 3430.6150 0.1014 464.4716 55.7075 25129.9180 0 1.440e-04
disk VELA02MRP 341174 3.428 1.93255131965 7 F160W 28.3222 4.2951 21.9319 4.4441 26.7742 0.8032 14.4399 13.3345 7.40702891633 6.84000769291 1.0000 0.0 0.0500 0.1299 46.5519 5.2024 0.242109341087 1.681e-04
bulge VELA02MRP 341174 3.428 1.93255131965 7 F160W 23.6036 0.7686 23.8668 0.4950 24.7268 0.1552 5.2109 0.9577 2.67296082245 0.491257667516 0.6470 0.3682 0.5316 0.1276 79.6331 10.8703 0.161018638891 1.681e-04
disk VELA02MRP 341174 3.428 1.93255131965 8 F160W 21.8414 9.4608 28.6167 78.3901 24.5625 70.9252 6.986e-03 6.914e-02 0.00358350847371 0.0354657566379 1.0000 0.0 0.1639 3.3360 -10.5845 110.0509 0 5.885e-04
bulge VELA02MRP 341174 3.428 1.93255131965 8 F160W 20.1670 1060.9897 20.7658 844.6284 25.0488 2313.4365 5.929e-03 2.847e+01 0.00304131430584 14.6038485895 4.7134 7423.5117 0.0242 341.7366 -35.6696 828581.3750 0 5.885e-04
disk VELA02MRP 342766 3.457 1.91545189504 0 F160W 26.4452 nan 22.9334 nan 24.9855 nan 6.3652 nan 3.2675419584 nan 1.0000 0.0 0.4651 nan -66.2650 nan 0.35474732549 4.997e-04
bulge VELA02MRP 342766 3.457 1.91545189504 0 F160W 22.9096 nan 24.9000 nan 26.5604 nan 9.988e-03 nan 0.00512728729349 nan 0.8932 nan 0.8295 nan 52.1568 nan 0 4.997e-04
disk VELA02MRP 342766 3.457 1.91545189504 1 F160W 20.7688 1.2362 23.7174 0.6722 25.3198 0.2666 3.9493 1.1105 2.02735239369 0.570069337146 1.0000 0.0 0.0472 0.1705 -66.3517 8.7166 0.103677716395 2.289e-04
bulge VELA02MRP 342766 3.457 1.91545189504 1 F160W 24.4147 0.7290 23.6732 0.8889 25.6798 0.3472 3.7051 2.0880 1.90199360744 1.07186382347 1.2723 1.1886 0.0690 0.3570 8.1699 7.9635 0 2.289e-04
disk VELA02MRP 342766 3.457 1.91545189504 5 F160W 26.0720 0.8628 23.0248 0.7233 25.0484 0.1930 4.7286 1.0372 2.42740195194 0.532441167482 1.0000 0.0 0.4933 0.1439 -74.4712 13.3517 0.374787150035 4.202e-04
bulge VELA02MRP 342766 3.457 1.91545189504 5 F160W 22.2759 14.9933 27.5340 7.2526 26.0399 81.5600 8.708e-03 2.337e+00 0.0044702060224 1.19968666449 18.9365 1186.2385 0.2536 9.8419 1.4180 472.6153 0 4.202e-04
disk VELA02MRP 342766 3.457 1.91545189504 6 F160W 28.6386 1.5425 28.8073 0.8420 25.9580 0.4820 6.3058 2.0539 3.23704928066 1.05435876773 1.0000 0.0 0.0456 0.2077 58.5714 6.0083 0.258582237466 1.896e-04
bulge VELA02MRP 342766 3.457 1.91545189504 6 F160W 24.0708 0.5007 24.2336 0.5447 25.0521 0.1632 3.3396 0.9994 1.71436610386 0.513036736195 0.4946 0.5661 0.6314 0.2518 45.2655 31.3055 0.161286151041 1.896e-04
disk VELA02MRP 342766 3.457 1.91545189504 7 F160W 26.9496 1.4516 24.0030 0.6517 25.0413 0.4053 6.2044 0.8139 3.18499612372 0.417811286361 1.0000 0.0 0.3110 0.1333 67.1513 8.2045 0.286516334982 1.531e-04
bulge VELA02MRP 342766 3.457 1.91545189504 7 F160W 22.2968 1.3726 22.4454 1.5279 25.9039 0.9203 2.6468 1.8096 1.35872086588 0.928948647006 0.3741 1.3721 0.8037 0.6029 62.5173 162.6112 0.186908179563 1.531e-04
disk VELA02MRP 342766 3.457 1.91545189504 8 F160W 29.9194 1.8666 20.8537 1.0123 26.1179 0.3747 3.8260 1.7872 1.96405698687 0.917449724762 1.0000 0.0 0.2838 0.4670 -76.3879 27.7100 0.249979028236 -3.022e-04
bulge VELA02MRP 342766 3.457 1.91545189504 8 F160W 23.9159 0.6463 24.3749 0.5212 23.8930 4.2439 45.0710 557.2405 23.1369609136 286.056481284 13.9629 59.0748 0.3992 0.0986 62.1448 9.5273 1.51861174149 -3.022e-04
disk VELA02MRP 344373 3.472 1.90697674419 0 F160W 25.3331 0.8188 24.8631 0.6148 24.6868 0.1706 5.9772 0.8842 3.06948028137 0.454064522651 1.0000 0.0 0.6021 0.1254 -67.6758 13.2756 0.231185630524 2.094e-04
bulge VELA02MRP 344373 3.472 1.90697674419 0 F160W 24.5589 29.7287 25.6522 36.7821 25.4486 219.6937 5.7042 223.7426 2.92928619103 114.898865489 2.4165 1080.9524 3.763e-04 2.017e-01 -38.9742 0.9144 0 2.094e-04
disk VELA02MRP 344373 3.472 1.90697674419 1 F160W 25.0035 0.3425 24.4554 0.2605 24.2562 0.1034 5.0732 0.4163 2.60524783568 0.213783149491 1.0000 0.0 0.2943 0.0707 -58.2570 4.2323 0.710850370752 2.581e-04
bulge VELA02MRP 344373 3.472 1.90697674419 1 F160W 25.2655 58.7794 29.5307 63.6362 29.3243 223.6889 9.7541 7023.9941 5.00903727707 3607.04199063 16.2977 6244.7891 0.5493 20.2113 -22.7863 1916.6111 0.749251951478 2.581e-04
disk VELA02MRP 344373 3.472 1.90697674419 5 F160W 26.2896 0.6641 23.8611 0.5067 24.7936 0.1727 4.9103 0.6241 2.5215935598 0.320494988223 1.0000 0.0 0.4800 0.1330 59.1245 10.9244 0.184887592903 2.888e-04
bulge VELA02MRP 344373 3.472 1.90697674419 5 F160W 20.1367 5.1734 20.7558 2.4609 26.7668 0.9504 4.8096 5.5623 2.46988094112 2.85641607593 3.9645 22.4798 0.0248 0.0965 -59.2180 10.4997 0 2.888e-04
disk VELA02MRP 344373 3.472 1.90697674419 6 F160W 25.2509 nan 25.0746 nan 24.8960 nan 4.5856 nan 2.35484989263 nan 1.0000 0.0 0.5135 nan 33.1147 nan 0.227877331641 3.079e-04
bulge VELA02MRP 344373 3.472 1.90697674419 6 F160W 22.5559 nan 23.1095 nan 27.1320 nan 1.8752 nan 0.96297420592 nan 0.0956 nan 0.0496 nan -5.6136 nan 0.0447245226006 3.079e-04
disk VELA02MRP 344373 3.472 1.90697674419 7 F160W 25.7859 0.8267 23.5660 0.4836 24.7821 0.2863 4.8874 0.8814 2.50983368921 0.452626634545 1.0000 0.0 0.4553 0.1256 60.8619 9.4870 0.17486671986 3.397e-04
bulge VELA02MRP 344373 3.472 1.90697674419 7 F160W 22.1752 6.2468 23.2603 6.2034 27.7422 4.3239 2.0887 9.9571 1.07261317401 5.11328416477 0.2355 11.8279 0.7775 5.0172 -37.7552 878.8841 0.174184452029 3.397e-04
disk VELA02MRP 346282 3.501 1.8901734104 0 F160W 27.2596 2.0888 23.2914 1.2975 25.4915 0.8589 6.4193 2.8672 3.2988100935 1.47342362876 1.0000 0.0 0.3688 0.1849 -56.2416 13.4291 0.273862311602 4.109e-04
bulge VELA02MRP 346282 3.501 1.8901734104 0 F160W 23.4970 1.3920 25.7186 1.2527 25.4039 0.8334 3.3454 0.9214 1.71916553001 0.473497674225 0.3409 0.8316 0.6810 0.2567 -63.1756 56.0485 0.210382514765 4.109e-04
disk VELA02MRP 346282 3.501 1.8901734104 1 F160W 24.2504 0.5457 24.7118 0.4891 24.7160 0.1559 3.0482 0.7341 1.56643760644 0.377246193454 1.0000 0.0 0.6542 0.2116 -77.2839 25.8298 0.105342802668 3.224e-04
bulge VELA02MRP 346282 3.501 1.8901734104 1 F160W -23.4846 2624.0059 -7.5173 324.7276 24.1543 7023.6650 0.0106 196.6617 0.00544722742217 101.062358975 17.3961 73795.1094 0.1831 951.8071 -5.4982 49998.2461 0 3.224e-04
disk VELA02MRP 346282 3.501 1.8901734104 5 F160W 25.8328 0.8382 25.2704 0.6473 25.0772 0.5432 6.2593 1.1875 3.21658779279 0.610243638097 1.0000 0.0 0.3160 0.1359 82.6307 9.1203 0.218037122387 1.994e-04
bulge VELA02MRP 346282 3.501 1.8901734104 5 F160W 23.6736 2.5005 23.3589 2.6327 24.9467 19.9774 32.1427 2271.9651 16.5177921569 1167.53873537 19.9192 456.9745 0.7647 0.6302 -68.5965 153.6301 1.69263077268 1.994e-04
disk VELA02MRP 346282 3.501 1.8901734104 6 F160W 24.4607 0.0000 26.3390 0.0001 24.8917 0.0000 4.1236 0.0001 2.1190742451 5.1388937945e-05 1.0000 0.0 0.8674 0.0000 -85.7218 0.0024 0.562447603235 3.484e-04
bulge VELA02MRP 346282 3.501 1.8901734104 6 F160W 25.5840 240684.8594 24.1982 175815.5625 25.7684 2474.2271 0.0122 7872.9170 0.00626945042929 4045.80843159 0.4629 60595.3867 0.7543 2271640.5000 39.9830 545964608.0000 0 3.484e-04
disk VELA02MRP 346282 3.501 1.8901734104 7 F160W 25.3568 0.7593 24.8287 0.4976 24.7074 0.1515 4.6038 0.8678 2.36584392511 0.445953203487 1.0000 0.0 0.4096 0.1158 82.3300 10.5239 0.23861217327 3.551e-04
bulge VELA02MRP 346282 3.501 1.8901734104 7 F160W 23.7768 26.9133 31.2514 32.1874 28.5170 126.4911 29.7277 12688.4238 15.2767493055 6520.44623278 19.4658 3477.1003 0.1955 4.6379 88.2465 252.3228 0.695040007061 3.551e-04
disk VELA02MRP 346282 3.501 1.8901734104 8 F160W 25.7863 0.7775 24.8014 0.5624 24.8814 0.3140 5.0105 0.9502 2.57484273574 0.488297688354 1.0000 0.0 0.3283 0.1361 -77.0772 8.9983 0.160456473402 2.053e-04
bulge VELA02MRP 346282 3.501 1.8901734104 8 F160W 25.1427 1.9625 24.8612 2.0654 26.1058 1.2083 11.1752 16.0704 5.74281659323 8.25840788352 2.2989 6.2222 0.0547 0.1055 43.7295 3.0086 0.350789077075 2.053e-04
disk VELA02MRP 347905 3.531 1.87356321839 0 F160W 29.8493 2.5181 23.5466 2.0660 26.0163 0.8260 7.8067 3.3663 4.01441336219 1.73104124677 1.0000 0.0 0.3615 0.2199 -46.3838 17.0067 0.366855917789 2.219e-04
bulge VELA02MRP 347905 3.531 1.87356321839 0 F160W 23.5903 0.8380 25.4423 0.6115 24.6981 0.2567 4.4154 0.7585 2.27051644862 0.390040930895 0.8642 0.4054 0.7071 0.1367 -66.6928 29.2069 0.216401158952 2.219e-04
disk VELA02MRP 347905 3.531 1.87356321839 1 F160W 21.6274 3.2278 24.9053 1.1772 25.5342 1.7233 3.8051 1.6053 1.95668391055 0.82548807695 1.0000 0.0 0.4560 0.3073 -72.9623 38.1224 0.137162057409 1.783e-04
bulge VELA02MRP 347905 3.531 1.87356321839 1 F160W 25.9476 2.3443 25.0035 0.8711 25.0871 1.1441 2.9565 1.0464 1.52031115648 0.538086789834 0.4044 0.5577 0.9987 0.3341 56.2531 22066.2734 0.14098481762 1.783e-04
disk VELA02MRP 347905 3.531 1.87356321839 5 F160W 27.3549 1.9716 24.2034 0.6087 25.3222 0.6395 5.8133 1.0619 2.98935391374 0.546057303253 1.0000 0.0 0.2938 0.1556 -78.2164 10.4189 0.284637067542 3.027e-04
bulge VELA02MRP 347905 3.531 1.87356321839 5 F160W 23.1663 1.0280 25.9921 1.5553 25.3263 0.6522 3.2584 1.0972 1.67555618883 0.564209504784 0.7521 0.5674 0.7230 0.2845 38.8592 69.2427 0.14491743208 3.027e-04
disk VELA02MRP 347905 3.531 1.87356321839 6 F160W 23.4094 0.5006 26.1142 0.8214 24.7985 0.2297 5.7097 0.9753 2.9360800305 0.501525273437 1.0000 0.0 0.4685 0.1310 -14.0229 10.1743 0.241546837944 -1.615e-06
bulge VELA02MRP 347905 3.531 1.87356321839 6 F160W 25.6925 2.1357 23.5386 1.6038 24.8258 10.9011 46.7038 1726.3583 24.016339655 887.739483706 18.2083 219.2735 0.3996 0.3039 72.5001 21.5544 1.39786434937 -1.615e-06
disk VELA02MRP 347905 3.531 1.87356321839 7 F160W 30.4669 4.2868 26.8790 1.4726 25.8214 0.8636 5.2454 2.5976 2.69732458658 1.33575520382 1.0000 0.0 0.5061 0.2733 82.3440 28.8879 0.43084037908 2.267e-04
bulge VELA02MRP 347905 3.531 1.87356321839 7 F160W 23.9240 0.7306 24.7998 0.6067 24.8438 0.3528 3.5654 0.9074 1.83342377721 0.466609282392 0.6210 0.4615 0.6353 0.1950 55.1084 32.1531 0.100762496781 2.267e-04
disk VELA02MRP 347905 3.531 1.87356321839 8 F160W 26.1890 0.8795 25.2032 0.5216 24.9098 0.2948 4.9944 0.7853 2.56825369184 0.403822205711 1.0000 0.0 0.2053 0.1286 -87.8812 7.1710 0.248710103615 2.168e-04
bulge VELA02MRP 347905 3.531 1.87356321839 8 F160W 23.1340 1.1296 24.8058 1.1107 25.7611 0.6840 6.2838 3.3255 3.23129756303 1.71006079854 0.3497 0.6320 0.3910 0.2454 12.4491 14.3317 0.201385957578 2.168e-04
disk VELA02MRP 350087 3.560 1.85714285714 0 F160W 22.4865 1.2563 24.1181 0.6597 25.6080 0.4165 3.0709 1.6962 1.58011149423 0.872768607414 1.0000 0.0 0.2105 0.5183 -71.3875 19.4034 0.144349611541 3.531e-04
bulge VELA02MRP 350087 3.560 1.85714285714 0 F160W 25.3065 0.6286 24.7538 0.5163 24.9218 0.1955 7.8812 40.1249 4.0552198731 20.6460046549 0.0389 0.4955 0.7425 0.1667 -48.2913 20.7443 0.261627877564 3.531e-04
