galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
bulge VELA28 310 2.982 2.22580645161 7 F160W 298.8428 301.5025 19.5314 37.9798 4.5407129688 3.5901 0.7469 81.1054 0.000e+00
other VELA28 310 2.982 2.22580645161 8 F160W 368.7376 247.0110 20.0843 263.4538 31.4974825128 6.5496 0.7480 81.9028 0.000e+00
disk VELA28 310 2.982 2.22580645161 8 F160W 302.3239 300.2827 22.9151 3.3913 0.4054502628 1.0000 0.5253 57.4458 0.000e+00
bulge VELA28 310 2.982 2.22580645161 8 F160W 298.6432 301.9032 19.9278 22.2422 2.6591884632 2.3639 0.7465 85.0693 0.000e+00
other VELA28 320 3.124 2.125 0 F160W 198.8266 329.3538 22.5756 2.9661 0.3546150516 0.8824 0.4464 86.2789 0.000e+00
disk VELA28 320 3.124 2.125 0 F160W 300.1464 297.5797 21.5382 4.5667 0.5459763852 1.0000 0.6170 76.2345 0.000e+00
other VELA28 320 3.124 2.125 0 F160W 42.4710 419.9349 21.6227 4.1821 0.4999951476 1.6151 0.7531 -86.8751 0.000e+00
bulge VELA28 320 3.124 2.125 0 F160W 300.6631 301.8102 18.9956 40.7441 4.8712016196 3.1619 0.6545 79.4714 0.000e+00
disk VELA28 320 3.124 2.125 1 F160W 303.5485 300.8069 20.9336 30.3994 3.6344306664 1.0000 0.1034 89.7138 0.000e+00
bulge VELA28 320 3.124 2.125 1 F160W 298.0170 299.8765 19.4839 22.4326 2.6819519256 2.5990 0.8343 88.5955 0.000e+00
disk VELA28 320 3.124 2.125 5 F160W 297.5320 303.9962 19.3342 84.9159 10.1522053404 1.0000 0.3144 -84.3366 0.000e+00
bulge VELA28 320 3.124 2.125 5 F160W 302.6472 300.5234 20.1354 11.5262 1.3780263672 1.7603 0.5058 79.7857 0.000e+00
other VELA28 320 3.124 2.125 6 F160W 204.3267 275.6614 21.9772 7.7910 0.931460796 2.3882 0.8778 -87.8601 0.000e+00
other VELA28 320 3.124 2.125 6 F160W 28.0082 566.3234 21.5931 4.5468 0.5435972208 1.7041 0.7249 -62.9960 0.000e+00
disk VELA28 320 3.124 2.125 6 F160W 298.3462 302.3837 21.7477 5.1190 0.612007164 1.0000 0.3277 -82.6855 0.000e+00
bulge VELA28 320 3.124 2.125 6 F160W 302.6765 298.9979 18.8503 77.1369 9.2221792164 4.2466 0.3800 -84.7181 0.000e+00
disk VELA28 320 3.124 2.125 7 F160W 299.1764 298.8007 19.3272 45.3948 5.4272207088 1.0000 0.4219 -70.6573 0.000e+00
other VELA28 320 3.124 2.125 7 F160W 181.6495 597.3578 21.6487 5.3163 0.6355955628 1.9380 0.7501 -86.3853 0.000e+00
other VELA28 320 3.124 2.125 7 F160W 241.5798 278.1194 22.3448 2.0089 0.2401760484 1.2225 0.7881 79.5661 0.000e+00
bulge VELA28 320 3.124 2.125 7 F160W 300.6375 301.5239 20.9369 8.2787 0.9897682572 1.2068 0.4059 66.6103 0.000e+00
disk VELA28 320 3.124 2.125 8 F160W 296.2008 297.2589 19.4089 60.8370 7.273428372 1.0000 0.3024 -70.0997 0.000e+00
other VELA28 320 3.124 2.125 8 F160W 265.9421 302.3289 22.4366 11.0358 1.3193961048 0.1316 0.3465 -27.7057 0.000e+00
bulge VELA28 320 3.124 2.125 8 F160W 301.1239 301.3296 20.5828 11.0075 1.31601267 1.3294 0.4529 64.4238 0.000e+00
other VELA28 330 3.268 2.0303030303 0 F160W 129.0050 166.0774 21.7868 8.1742 0.9772746552 2.8288 0.8361 -84.9773 0.000e+00
disk VELA28 330 3.268 2.0303030303 0 F160W 298.1085 298.8387 22.2312 4.1852 0.5003657712 1.0000 0.4656 30.6420 0.000e+00
bulge VELA28 330 3.268 2.0303030303 0 F160W 300.3934 301.1299 19.1038 21.8262 2.6094531672 3.0518 0.9149 71.9223 0.000e+00
other VELA28 330 3.268 2.0303030303 1 F160W 266.7001 450.6755 21.9900 5.8968 0.7049978208 2.6667 0.8578 61.9497 0.000e+00
other VELA28 330 3.268 2.0303030303 1 F160W 294.4833 278.5274 15.0602 969751.7500 115939.640223 19.8955 0.4700 78.1876 0.000e+00
disk VELA28 330 3.268 2.0303030303 1 F160W 303.4449 301.7770 20.8503 12.0548 1.4412236688 1.0000 0.4889 70.8212 0.000e+00
bulge VELA28 330 3.268 2.0303030303 1 F160W 299.0425 299.3916 20.2393 16.3640 1.956414384 2.4654 0.4944 -89.5404 0.000e+00
other VELA28 330 3.268 2.0303030303 5 F160W 92.4914 441.4756 21.9904 6.3321 0.7570405476 2.6417 0.8223 87.9134 0.000e+00
other VELA28 330 3.268 2.0303030303 5 F160W 303.8134 299.5887 20.2460 21.8345 2.610445482 0.9284 0.3972 -81.9554 0.000e+00
disk VELA28 330 3.268 2.0303030303 5 F160W 300.5597 302.3257 22.1709 4.5758 0.5470643448 1.0000 0.4774 68.9406 0.000e+00
bulge VELA28 330 3.268 2.0303030303 5 F160W 297.4153 300.7755 19.9459 46.1232 5.5143052992 4.1320 0.4159 66.6073 0.000e+00
other VELA28 330 3.268 2.0303030303 6 F160W 468.0328 412.4153 24.4162 5.2002 0.6217151112 0.8549 0.9328 70.8002 0.000e+00
other VELA28 330 3.268 2.0303030303 6 F160W 274.8637 282.4865 19.1940 203.2476 24.2994700656 5.2529 0.9012 43.1539 0.000e+00
disk VELA28 330 3.268 2.0303030303 6 F160W 301.2421 303.4111 20.3034 16.3049 1.9493486244 1.0000 0.6923 -82.5774 0.000e+00
bulge VELA28 330 3.268 2.0303030303 6 F160W 300.0426 299.6302 20.5600 6.2479 0.7469739324 1.6229 0.5820 85.0955 0.000e+00
other VELA28 330 3.268 2.0303030303 7 F160W 82.5339 447.7919 21.9788 6.0724 0.7259918544 2.5752 0.8541 86.1004 0.000e+00
other VELA28 330 3.268 2.0303030303 7 F160W 303.2531 301.0114 21.0954 11.9185 1.424928186 2.5559 0.3092 65.1652 0.000e+00
disk VELA28 330 3.268 2.0303030303 7 F160W 297.7646 300.4255 22.5389 3.1200 0.37301472 1.0000 0.3167 63.4565 0.000e+00
bulge VELA28 330 3.268 2.0303030303 7 F160W 299.6289 299.5433 19.4998 28.3797 3.3929634132 1.8899 0.5995 -69.9811 0.000e+00
other VELA28 330 3.268 2.0303030303 8 F160W 82.4794 450.2032 22.0656 5.3151 0.6354520956 2.2452 0.8776 80.0706 0.000e+00
other VELA28 330 3.268 2.0303030303 8 F160W 395.5649 387.3716 18.5119 8.884e-03 0.001062135504 3.1769 0.0219 -48.4331 0.000e+00
disk VELA28 330 3.268 2.0303030303 8 F160W 303.2823 301.0619 22.5471 2.6535 0.317241846 1.0000 0.4344 64.3292 0.000e+00
bulge VELA28 330 3.268 2.0303030303 8 F160W 298.4508 300.2359 19.2800 26.2217 3.1349615652 2.7468 0.5949 78.8584 0.000e+00
other VELA28 340 3.413 1.94117647059 0 F160W 348.8825 4.9336 23.1602 15.0180 1.795492008 1.4253 0.6028 -64.6837 0.000e+00
disk VELA28 340 3.413 1.94117647059 0 F160W 299.9067 299.8355 19.9353 10.0911 1.2064515516 1.0000 0.8588 78.8198 0.000e+00
bulge VELA28 340 3.413 1.94117647059 0 F160W 301.3796 300.4801 19.1059 78.7745 9.417964122 7.4515 0.8237 -1.4265 0.000e+00
disk VELA28 340 3.413 1.94117647059 1 F160W 298.9528 299.4632 22.1777 7.2175 0.86289543 1.0000 0.1058 -80.3052 0.000e+00
other VELA28 340 3.413 1.94117647059 1 F160W 11.5966 164.4113 21.7616 7.5326 0.9005675256 2.3103 0.7921 83.7350 0.000e+00
bulge VELA28 340 3.413 1.94117647059 1 F160W 300.5550 299.3516 19.3949 24.6020 2.941316712 2.0466 0.4789 -87.9666 0.000e+00
other VELA28 340 3.413 1.94117647059 5 F160W 239.4682 108.0129 21.8730 8.4308 1.0079527248 2.0350 0.6969 -72.5908 0.000e+00
disk VELA28 340 3.413 1.94117647059 5 F160W 300.7263 299.7358 19.6074 17.1958 2.0558610648 1.0000 0.5130 88.6061 0.000e+00
bulge VELA28 340 3.413 1.94117647059 5 F160W 299.5412 298.9317 22.3888 5.4046 0.6461523576 0.9397 0.1683 79.1369 0.000e+00
other VELA28 340 3.413 1.94117647059 6 F160W 561.5790 83.5831 21.7046 6.9662 0.8328510072 2.6729 0.9588 14.8547 0.000e+00
disk VELA28 340 3.413 1.94117647059 6 F160W 301.5773 298.5474 20.4917 10.1747 1.2164464332 1.0000 0.6954 85.8244 0.000e+00
bulge VELA28 340 3.413 1.94117647059 6 F160W 300.9604 300.5258 19.2278 39.5932 4.7336046192 5.0229 0.6365 89.0796 0.000e+00
other VELA28 340 3.413 1.94117647059 7 F160W 150.4362 196.3863 21.9333 7.0333 0.8408732148 1.7640 0.6972 86.4994 0.000e+00
disk VELA28 340 3.413 1.94117647059 7 F160W 301.4272 301.1902 20.0536 15.9092 1.9020403152 1.0000 0.4932 -88.1815 0.000e+00
bulge VELA28 340 3.413 1.94117647059 7 F160W 300.5866 301.3597 19.2592 247.0296 29.5338708576 9.9768 0.2616 -86.8242 0.000e+00
disk VELA28 340 3.413 1.94117647059 8 F160W 301.0825 301.1681 19.8213 17.8449 2.1334648644 1.0000 0.4569 -89.1646 0.000e+00
other VELA28 340 3.413 1.94117647059 8 F160W 163.1531 183.4261 21.9337 7.2608 0.8680722048 1.8034 0.6913 89.1309 0.000e+00
bulge VELA28 340 3.413 1.94117647059 8 F160W 300.5214 301.4704 19.9299 307.0297 36.7072428132 12.8272 0.2637 -85.8920 0.000e+00
disk VELA28 350 3.560 1.85714285714 0 F160W 302.1914 300.3856 21.9836 2.4776 0.2962119456 1.0000 0.5844 4.2250 0.000e+00
other VELA28 350 3.560 1.85714285714 0 F160W 410.4149 335.4929 20.0211 1074.6212 128.477412187 17.4302 0.6896 71.2087 0.000e+00
bulge VELA28 350 3.560 1.85714285714 0 F160W 299.8992 300.5382 19.0417 21.2507 2.5406486892 3.4772 0.8460 -7.0761 0.000e+00
disk VELA28 350 3.560 1.85714285714 1 F160W 302.4676 300.5843 20.2145 16.4209 1.9632171204 1.0000 0.3966 -87.2976 0.000e+00
bulge VELA28 350 3.560 1.85714285714 1 F160W 299.5073 301.3372 18.2247 1715.3026 205.074717646 12.4373 0.7166 -69.8162 0.000e+00
disk VELA28 350 3.560 1.85714285714 5 F160W 301.2667 299.3450 19.8699 14.7905 1.768293018 1.0000 0.5008 -89.9574 0.000e+00
other VELA28 350 3.560 1.85714285714 5 F160W 415.4961 348.5952 17.4308 47784.9219 5712.97412268 19.9953 0.4619 -77.1023 0.000e+00
bulge VELA28 350 3.560 1.85714285714 5 F160W 301.3870 300.1607 22.1406 1.9772 0.2363861232 0.2798 0.3937 -83.0921 0.000e+00
disk VELA28 350 3.560 1.85714285714 6 F160W 301.3990 301.2094 21.9608 1.8382 0.2197678392 1.0000 0.5894 72.7693 0.000e+00
bulge VELA28 350 3.560 1.85714285714 6 F160W 299.9595 300.2668 19.1450 18.7041 2.2361873796 2.9660 0.8161 83.6582 0.000e+00
disk VELA28 350 3.560 1.85714285714 7 F160W 299.0415 302.7758 20.8234 15.4263 1.8443067228 1.0000 0.3347 -85.1184 0.000e+00
other VELA28 350 3.560 1.85714285714 7 F160W 264.5384 298.3437 21.3541 2743.6995 328.025737422 19.9992 0.5647 -39.0379 0.000e+00
other VELA28 350 3.560 1.85714285714 7 F160W 408.3348 353.4940 19.5083 1238.2852 148.044425371 12.6442 0.6472 -76.5332 0.000e+00
bulge VELA28 350 3.560 1.85714285714 7 F160W 301.4931 299.6788 19.9538 35.8200 4.28249592 3.0423 0.4313 -89.6785 0.000e+00
disk VELA28 350 3.560 1.85714285714 8 F160W 297.8260 303.2128 20.7106 17.4945 2.091572442 1.0000 0.3735 -82.7058 0.000e+00
other VELA28 350 3.560 1.85714285714 8 F160W 409.7062 351.5969 21.0035 76.3062 9.1228640472 6.8974 0.5862 -81.1502 0.000e+00
bulge VELA28 350 3.560 1.85714285714 8 F160W 302.0008 299.6662 19.4612 99.1558 11.8546708248 5.9057 0.3592 89.3511 0.000e+00
disk VELA28 360 3.709 1.77777777778 0 F160W 300.6799 300.0750 21.5193 2.1898 0.2618037288 1.0000 0.8444 -68.1883 0.000e+00
bulge VELA28 360 3.709 1.77777777778 0 F160W 299.7411 301.1606 19.3665 14.8557 1.7760880692 2.3074 0.9634 -15.0636 0.000e+00
disk VELA28 360 3.709 1.77777777778 1 F160W 299.6616 299.2589 21.6066 7.6375 0.91310895 1.0000 0.5104 86.5224 0.000e+00
bulge VELA28 360 3.709 1.77777777778 1 F160W 300.8536 301.8265 19.5305 50.2082 6.0026915592 2.7884 0.3331 86.7692 0.000e+00
disk VELA28 360 3.709 1.77777777778 5 F160W 301.8028 299.7412 22.1173 3.6535 0.436797846 1.0000 0.5417 85.9399 0.000e+00
bulge VELA28 360 3.709 1.77777777778 5 F160W 300.0983 300.6118 19.2736 27.3137 3.2655167172 4.4053 0.4303 -81.9352 0.000e+00
disk VELA28 360 3.709 1.77777777778 6 F160W 299.3138 300.2830 21.8733 2.5851 0.3090642156 1.0000 0.9038 4.6746 0.000e+00
bulge VELA28 360 3.709 1.77777777778 6 F160W 301.0136 300.5395 19.2302 16.9730 2.029223988 3.4243 0.8997 77.0127 0.000e+00
disk VELA28 360 3.709 1.77777777778 7 F160W 300.1979 301.9491 20.6529 13.0322 1.5580777032 1.0000 0.7708 -82.0414 0.000e+00
bulge VELA28 360 3.709 1.77777777778 7 F160W 299.4900 299.6934 19.6701 90.1321 10.7758333476 5.8544 0.2000 -89.0483 0.000e+00
disk VELA28 400 4.316 1.5 1 F160W 305.7692 297.2447 19.9251 104.7062 12.5182544472 1.0000 0.0824 84.3468 0.000e+00
bulge VELA28 400 4.316 1.5 1 F160W 300.7873 301.1657 19.7430 20.6068 2.4636665808 2.8131 0.3670 -89.4660 0.000e+00
disk VELA28 400 4.316 1.5 7 F160W 296.1387 304.9010 21.4210 13.5868 1.6243834608 1.0000 0.3880 61.0558 0.000e+00
bulge VELA28 400 4.316 1.5 7 F160W 301.1620 299.8228 18.9482 49.4728 5.9147700768 4.4352 0.3844 -87.1259 0.000e+00
disk VELA28 410 4.471 1.43902439024 0 F160W 305.4315 297.0909 19.0586 89.5716 10.7088222096 1.0000 0.6974 32.5997 0.000e+00
bulge VELA28 410 4.471 1.43902439024 0 F160W 300.4096 300.6244 19.5864 8.3620 0.999727272 3.0516 0.9859 23.4429 0.000e+00
disk VELA28 410 4.471 1.43902439024 1 F160W 298.8927 301.4907 19.3516 61.8351 7.3927572156 1.0000 0.1389 89.1790 0.000e+00
bulge VELA28 410 4.471 1.43902439024 1 F160W 300.6854 300.0357 20.6033 7.3414 0.8777084184 1.6888 0.5783 84.7322 0.000e+00
disk VELA28 410 4.471 1.43902439024 5 F160W 305.4034 299.1713 19.0369 66.6227 7.9651435212 1.0000 0.6463 70.0955 0.000e+00
bulge VELA28 410 4.471 1.43902439024 5 F160W 300.3671 300.3136 19.7885 7.3196 0.8751020976 2.5596 0.7032 88.8428 0.000e+00
disk VELA28 410 4.471 1.43902439024 6 F160W 297.3155 305.2549 19.0672 87.7248 10.4880261888 1.0000 0.7186 5.3485 0.000e+00
bulge VELA28 410 4.471 1.43902439024 6 F160W 300.5264 300.2290 19.5760 8.4822 1.0140979032 3.0441 0.9885 37.7169 0.000e+00
disk VELA28 410 4.471 1.43902439024 7 F160W 305.3171 295.9089 19.9118 93.9495 11.232226422 1.0000 0.1137 86.2139 0.000e+00
bulge VELA28 410 4.471 1.43902439024 7 F160W 300.3099 299.9044 19.1755 24.7993 2.9649051108 4.0564 0.4138 -88.0112 0.000e+00
disk VELA28 410 4.471 1.43902439024 8 F160W 305.3449 299.2060 19.1033 62.3653 7.4561458068 1.0000 0.2971 82.4991 0.000e+00
bulge VELA28 410 4.471 1.43902439024 8 F160W 300.2955 299.9935 20.0731 7.1355 0.853091838 2.3754 0.4760 -88.3031 0.000e+00
disk VELA28 420 4.626 1.38095238095 0 F160W 295.9443 301.1906 19.8432 94.8879 11.3444177724 1.0000 0.7817 61.7776 0.000e+00
bulge VELA28 420 4.626 1.38095238095 0 F160W 300.6140 300.4193 18.9317 22.5585 2.697004026 4.9643 0.9227 -49.4776 0.000e+00
disk VELA28 420 4.626 1.38095238095 1 F160W 302.4493 300.6596 19.3646 53.6198 6.4105688088 1.0000 0.1759 -88.7567 0.000e+00
bulge VELA28 420 4.626 1.38095238095 1 F160W 301.1393 301.1358 20.5253 7.5386 0.9012848616 2.2373 0.4818 88.0724 0.000e+00
disk VELA28 420 4.626 1.38095238095 5 F160W 299.1917 303.3949 19.3399 80.8437 9.6653493972 1.0000 0.5539 86.1136 0.000e+00
bulge VELA28 420 4.626 1.38095238095 5 F160W 300.6670 300.2966 19.4199 11.7413 1.4037428628 3.0630 0.7141 -87.7308 0.000e+00
disk VELA28 420 4.626 1.38095238095 6 F160W 305.1967 301.4457 19.8205 90.7341 10.8478060596 1.0000 0.8601 60.9596 0.000e+00
bulge VELA28 420 4.626 1.38095238095 6 F160W 300.4325 300.6083 18.9364 21.4823 2.5683378588 4.9683 0.9632 -78.6184 0.000e+00
disk VELA28 420 4.626 1.38095238095 7 F160W 301.2662 299.5671 22.3138 4.4395 0.530768862 1.0000 0.3171 -79.9722 0.000e+00
bulge VELA28 420 4.626 1.38095238095 7 F160W 300.4771 300.6186 18.6791 50.0629 5.9853200724 3.7284 0.3797 -89.4435 0.000e+00
disk VELA28 420 4.626 1.38095238095 8 F160W 305.4536 299.6296 22.2881 53.5063 6.3969992028 1.0000 0.0295 -85.7541 0.000e+00
bulge VELA28 420 4.626 1.38095238095 8 F160W 300.5939 300.5216 18.8183 31.6307 3.7816399692 3.7738 0.4794 89.4940 0.000e+00
disk VELA28 430 4.783 1.32558139535 1 F160W 299.3517 301.5684 19.6448 57.4660 6.870405096 1.0000 0.1138 -89.4257 0.000e+00
bulge VELA28 430 4.783 1.32558139535 1 F160W 300.3454 300.4438 19.6260 22.9445 2.743152642 3.2020 0.6806 81.4014 0.000e+00
other VELA28 430 4.783 1.32558139535 5 F160W 381.3224 313.3944 29.0914 9.379e-04 0.0001121315724 2.0832 0.2523 84.0806 0.000e+00
disk VELA28 430 4.783 1.32558139535 5 F160W 300.0724 295.5051 19.7257 83.8182 10.0209687192 1.0000 0.4516 86.5126 0.000e+00
bulge VELA28 430 4.783 1.32558139535 5 F160W 300.4085 300.5047 18.8637 23.4107 2.7988896492 5.1003 0.7939 88.3573 0.000e+00
other VELA28 430 4.783 1.32558139535 6 F160W 224.4567 287.3194 22.0587 15.6525 1.87135029 2.5903 0.3134 61.4389 0.000e+00
other VELA28 430 4.783 1.32558139535 6 F160W 280.9419 624.6501 2.1534 5.698e-03 0.000681230088 6.9342 0.3958 -10.0667 0.000e+00
disk VELA28 430 4.783 1.32558139535 6 F160W 303.4572 305.3243 19.0825 71.2828 8.5222864368 1.0000 0.9346 64.2017 0.000e+00
bulge VELA28 430 4.783 1.32558139535 6 F160W 300.5510 300.2976 19.4432 9.7524 1.1659579344 3.6199 0.9877 26.9730 0.000e+00
disk VELA28 430 4.783 1.32558139535 7 F160W 300.3812 299.8990 18.9878 70.6737 8.4494648772 1.0000 0.2373 85.7033 0.000e+00
bulge VELA28 430 4.783 1.32558139535 7 F160W 300.3012 300.3044 20.0333 7.1952 0.8602293312 2.5638 0.4838 89.5533 0.000e+00
disk VELA28 430 4.783 1.32558139535 8 F160W 300.1650 299.4962 18.9534 70.6706 8.4490942536 1.0000 0.2850 86.2997 0.000e+00
bulge VELA28 430 4.783 1.32558139535 8 F160W 300.3324 300.3690 19.9505 7.3126 0.8742652056 2.6935 0.5062 88.3684 0.000e+00
other VELA28 440 4.941 1.27272727273 1 F160W 50.0926 72.7581 22.0452 11.7120 1.400239872 4.0717 0.9588 -23.8927 0.000e+00
disk VELA28 440 4.941 1.27272727273 1 F160W 298.1924 301.3680 19.1704 56.8966 6.8023299096 1.0000 0.1574 -89.2002 0.000e+00
bulge VELA28 440 4.941 1.27272727273 1 F160W 300.5783 300.4967 20.8688 4.5199 0.5403811644 1.3307 0.5463 -88.6421 0.000e+00
disk VELA28 440 4.941 1.27272727273 7 F160W 305.6899 300.3340 19.0761 55.6957 6.6587551092 1.0000 0.3167 87.8269 0.000e+00
other VELA28 440 4.941 1.27272727273 7 F160W 431.4865 19.0035 22.0339 12.0764 1.4438060784 3.9950 0.9552 40.3338 0.000e+00
bulge VELA28 440 4.941 1.27272727273 7 F160W 300.7003 300.1683 20.0039 7.6527 0.9149262012 3.0170 0.5260 87.6178 0.000e+00
disk VELA28 450 5.100 1.22222222222 0 F160W 295.6327 295.5670 25.1142 2.239e-03 0.000267685884 1.0000 0.2786 -43.6879 0.000e+00
bulge VELA28 450 5.100 1.22222222222 0 F160W 300.6326 300.5621 18.1428 72.8175 8.70576903 7.0788 0.9609 -52.8243 0.000e+00
disk VELA28 450 5.100 1.22222222222 1 F160W 295.6189 301.5469 19.6652 60.3013 7.2093822228 1.0000 0.0968 86.8495 0.000e+00
bulge VELA28 450 5.100 1.22222222222 1 F160W 300.5434 300.6163 19.2390 41.1601 4.9209369156 4.3561 0.4727 -80.4499 0.000e+00
other VELA28 450 5.100 1.22222222222 5 F160W 396.5471 259.4258 21.9924 15.2695 1.825560342 4.2601 0.8030 63.2372 0.000e+00
disk VELA28 450 5.100 1.22222222222 5 F160W 299.7825 298.6768 18.8602 65.9149 7.8805217844 1.0000 0.5072 -86.0888 0.000e+00
bulge VELA28 450 5.100 1.22222222222 5 F160W 300.7451 300.5270 19.7935 7.2096 0.8619509376 2.9819 0.7967 -87.2158 0.000e+00
disk VELA28 450 5.100 1.22222222222 6 F160W 299.6047 305.4592 18.8171 76.8387 9.1865276172 1.0000 0.7651 85.4446 0.000e+00
bulge VELA28 450 5.100 1.22222222222 6 F160W 300.3244 300.4463 19.5272 9.5855 1.146004038 3.7362 0.9410 -63.0292 0.000e+00
other VELA28 450 5.100 1.22222222222 7 F160W 395.6201 268.8517 21.0132 64.0951 7.6629537756 6.2210 0.6544 63.0146 0.000e+00
disk VELA28 450 5.100 1.22222222222 7 F160W 298.3697 299.6842 19.2551 67.3281 8.0494783236 1.0000 0.1706 -89.0874 0.000e+00
bulge VELA28 450 5.100 1.22222222222 7 F160W 300.7226 300.3777 19.6816 13.6078 1.6268941368 3.5335 0.5537 85.7107 0.000e+00
other VELA28 450 5.100 1.22222222222 8 F160W 395.7673 266.8645 21.4730 32.2238 3.8525486328 5.1240 0.6735 57.6492 0.000e+00
disk VELA28 450 5.100 1.22222222222 8 F160W 295.7274 298.4912 20.0288 77.3673 9.2497249188 1.0000 0.0926 -85.0590 0.000e+00
bulge VELA28 450 5.100 1.22222222222 8 F160W 300.7059 300.4091 18.7395 40.9979 4.9015449324 5.1183 0.5826 83.9584 0.000e+00
disk VELA28 460 5.259 1.17391304348 1 F160W 295.2971 300.7306 19.5220 62.9688 7.5282978528 1.0000 0.1179 -89.0053 0.000e+00
other VELA28 460 5.259 1.17391304348 1 F160W 446.4741 409.5906 22.2856 10.3745 1.240333722 3.9556 0.9228 -49.3509 0.000e+00
bulge VELA28 460 5.259 1.17391304348 1 F160W 300.3623 301.0040 19.7674 21.1953 2.5340252868 4.3258 0.4771 -89.7689 0.000e+00
other VELA28 460 5.259 1.17391304348 7 F160W 136.7942 437.9211 21.7987 9.832e-03 0.001175474592 2.1558 0.0439 -6.0904 0.000e+00
disk VELA28 460 5.259 1.17391304348 7 F160W 300.6248 300.2778 18.5466 43.4321 5.1925681476 1.0000 0.4531 -88.6067 0.000e+00
bulge VELA28 460 5.259 1.17391304348 7 F160W 300.6248 300.2778 18.5466 43.4321 5.1925681476 2.5000 1.0000 0.0560 0.000e+00
disk VELA28 460 5.259 1.17391304348 8 F160W 301.6601 299.8674 18.9554 57.5871 6.8848833276 1.0000 0.3392 85.9090 0.000e+00
other VELA28 460 5.259 1.17391304348 8 F160W 143.5183 445.4475 22.2406 11.8431 1.4159136636 4.3102 0.9254 84.8294 0.000e+00
bulge VELA28 460 5.259 1.17391304348 8 F160W 300.6110 300.3137 20.0760 6.3660 0.761093496 2.4707 0.5506 -86.8308 0.000e+00
disk VELA28 470 5.419 1.12765957447 0 F160W 300.2987 300.3494 19.0785 68.0858 8.1400659048 1.0000 0.8436 39.7735 0.000e+00
bulge VELA28 470 5.419 1.12765957447 0 F160W 300.5404 300.5870 19.4309 10.4694 1.2516795864 4.2173 0.9846 -2.4311 0.000e+00
disk VELA28 470 5.419 1.12765957447 5 F160W 300.5695 300.0241 19.0491 61.1172 7.3069279632 1.0000 0.6392 78.5949 0.000e+00
bulge VELA28 470 5.419 1.12765957447 5 F160W 300.5781 300.5066 19.5851 8.5915 1.027165374 3.6398 0.7455 -86.2686 0.000e+00
disk VELA28 470 5.419 1.12765957447 7 F160W 300.9248 299.6795 19.0633 52.2677 6.2489171412 1.0000 0.2990 86.0116 0.000e+00
bulge VELA28 470 5.419 1.12765957447 7 F160W 300.6889 300.2851 20.1833 5.7237 0.6843026772 2.5542 0.4889 -83.7691 0.000e+00
disk VELA28 490 5.741 1.04081632653 1 F160W 299.6607 301.3715 19.0746 50.7686 6.0696907416 1.0000 0.1509 -89.4170 0.000e+00
bulge VELA28 490 5.741 1.04081632653 1 F160W 300.4105 300.6866 20.8357 3.9176 0.4683725856 1.6062 0.6477 75.9084 0.000e+00
disk VELA28 490 5.741 1.04081632653 5 F160W 300.7063 301.0954 18.8830 56.3653 6.7388098068 1.0000 0.6527 89.4548 0.000e+00
bulge VELA28 490 5.741 1.04081632653 5 F160W 300.2585 300.6282 19.6665 6.3997 0.7651225332 3.1812 0.7757 86.7791 0.000e+00
disk VELA28 490 5.741 1.04081632653 8 F160W 302.0309 300.6307 19.0472 60.6273 7.2483574788 1.0000 0.3428 -88.0657 0.000e+00
bulge VELA28 490 5.741 1.04081632653 8 F160W 300.2775 300.5583 19.5787 8.8116 1.0534796496 3.5959 0.5799 87.7682 0.000e+00
disk VELA28 500 5.903 1.0 0 F160W 299.0322 300.8932 19.1351 60.6621 7.2525180276 1.0000 0.9490 26.0394 0.000e+00
bulge VELA28 500 5.903 1.0 0 F160W 300.5423 300.5427 19.2110 12.1028 1.4469623568 4.7289 0.9682 -20.1914 0.000e+00
disk VELA28 500 5.903 1.0 5 F160W 299.3698 301.0797 19.0009 54.2761 6.4890334116 1.0000 0.6685 -87.1235 0.000e+00
bulge VELA28 500 5.903 1.0 5 F160W 300.5810 300.4977 19.5308 7.7637 0.9281969172 3.6369 0.8227 86.5941 0.000e+00
disk VELA28 500 5.903 1.0 8 F160W 300.8817 300.3653 19.1207 54.6349 6.5319301044 1.0000 0.3503 -85.5545 0.000e+00
bulge VELA28 500 5.903 1.0 8 F160W 300.5685 300.4367 19.5985 9.8593 1.1787384708 3.6186 0.6041 81.8974 0.000e+00
disk VELA28 510 6.066 0.960784313725 1 F160W 302.5749 300.3873 19.4409 43.4029 5.1890771124 1.0000 0.1236 86.7537 0.000e+00
other VELA28 510 6.066 0.960784313725 1 F160W 254.1489 242.4782 22.2989 10.2606 1.2267162936 4.1017 0.9437 -17.6457 0.000e+00
bulge VELA28 510 6.066 0.960784313725 1 F160W 300.6414 300.8862 19.7306 20.5778 2.4601994568 3.9945 0.6775 -79.5328 0.000e+00
disk VELA28 510 6.066 0.960784313725 5 F160W 302.0094 301.9549 19.1172 57.6450 6.89180562 1.0000 0.5764 -84.9441 0.000e+00
bulge VELA28 510 6.066 0.960784313725 5 F160W 300.5457 300.4656 19.2966 11.5046 1.3754439576 4.2016 0.8257 -87.2286 0.000e+00
