sim	aexp	hid	difference_halo_gas	difference_stars_gas	difference_stars_halo	export_maxncellwside	export_ncells	export_ncellwside	export_ncellwside_actual	export_nstars	export_super_level	fake_halo	flag_bad_halo	halo_a[x]	halo_a[y]	halo_a[z]	halo_b_to_a	halo_c_to_a	halo_descid	halo_dr	halo_good	halo_id	halo_jx	halo_jy	halo_jz	halo_m200b	halo_m200c	halo_m2500c	halo_m500c	halo_mvir	halo_mvir_all	halo_norm_dr	halo_np	halo_rs	halo_rs_klypin	halo_rvir	halo_scale	halo_spin	halo_spin_bullock	halo_t/|u|	halo_vmax	halo_voff	halo_vrms	halo_vx	halo_vy	halo_vz	halo_x	halo_xoff	halo_y	halo_z	mass_gas	mass_metals	mass_sfr	log(mass_ssfr)[Gyr^-1]	mass_stars	mass_stars_middle	mass_stars_young	metal_modification	prefix	scale	sim_resolution_pc	sim_resolution_pchcm	sim_width_mpchcm
VELA13	0.15	6945	1853	38.25	1845	2	7633000	4	2	34180	-2	0	1	5.539	-5.635	10.331	0.721	0.622	7802	0.082	1	6945	-19.93	-77.57	1.342	20230000000	20200000000	9042000000	16450000000	20630000000	20630000000	7.387	15500	11.481	7.603	71.668	0.15	0	0	0.001	107.9	0	0	0	0	0	21.408	4.054	20.62	18.028	1.139E+15	17280000	2.542	0.938752824	292700000	89160000	25420000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.150_0006945_	0.15	32.776	152.6	40
VELA13	0.16	7802	767.5	25.182	768.3	2	9589000	4	2	43800	-2	0	1	11.207	-6.792	10.141	0.874	0.823	5938	0.183	0	7802	-40.43	-113.8	42.95	24900000000	24870000000	8009000000	21830000000	25190000000	25190000000	18.541	58460	10.238	9.553	76.583	0.16	0	0	0.001	108	0	0	0	0	0	21.368	1.548	20.585	18.09	1.139E+15	21330000	1.644	0.659961375	359700000	79860000	16440000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.160_0007802_	0.16	34.972	152.6	40
VELA13	0.17	8394	765.5	4.033	769.3	2	10410000	4	2	64290	-2	0	1	-12.206	12.777	-1.035	0.787	0.737	8903	0.054	0	8394	-214.8	35.8	166.7	18020000000	17950000000	5804000000	12710000000	18610000000	18610000000	5.452	34940	13.495	12.171	69.205	0.17	0	0	0.001	89.21	0	0	0	0	0	21.399	3.571	20.464	18.224	1.139E+15	26470000	1.622	1.130507842	120100000	61900000	16220000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.170_0008394_	0.17	18.558	76.294	40
VELA13	0.18	9143	2237	2712	614.6	2	11930000	4	2	88940	-2	0	1	12.147	-7.836	9.03	0.903	0.888	17520	0.119	0	9143	-433.3	358.2	627.2	27090000000	26860000000	8215000000	19180000000	28860000000	28860000000	12.014	55250	17.427	14.952	80.064	0.18	0	0	0.001	99.52	0	0	0	0	0	21.362	8.009	20.467	18.263	1.139E+15	32670000	5.595	0.777685769	933500000	323200000	55950000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.180_0009143_	0.18	19.624	76.294	40
VELA13	0.19	17817	1325	27.816	1318	2	10230000	4	2	101400	-2	0	1	-6.653	15.142	-4.809	0.91	0.804	9068	0.079	1	17820	-1130	1741	2980	52860000000	52070000000	11310000000	28160000000	56990000000	56990000000	7.954	98750	45.904	46.203	100.4	0.19	0	0	0.001	113.3	0	0	0	0	0	21.245	23.275	20.484	18.264	1.139E+15	38710000	3.618	0.466098863	1237000000	256600000	36180000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.190_0017817_	0.19	20.732	76.294	40
VELA13	0.2	9068	35.691	22.759	27.623	2	13010000	4	2	138500	-2	0	1	23.971	-17.33	14.061	0.686	0.63	8781	0.067	1	9068	-2929	2590	4700	74370000000	73990000000	14590000000	50770000000	76230000000	76230000000	7.697	235500	33.151	24.583	110.6	0.2	0	0	0.001	127.5	0	0	0	0	0	21.216	14.79	20.449	18.328	1.139E+15	44980000	3.58	0.379241834	1495000000	251300000	35800000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.200_0009068_	0.2	21.823	76.294	40
VELA13	0.21	8781	30.52	6.512	33.915	2	14940000	4	2	186300	-2	0	1	34.105	-12.776	11.541	0.732	0.682	8664	0.058	1	8781	-2792	2847	4944	85610000000	85320000000	31780000000	70160000000	86940000000	86940000000	6.776	382100	14.856	16.73	115.4	0.21	0	0	0.001	138.8	0	0	0	0	0	21.196	5.489	20.423	18.386	1.139E+15	51980000	6.181	0.519449442	1869000000	363800000	61810000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.210_0008781_	0.21	22.899	76.294	40
VELA13	0.25	17760	19.245	10.701	12.868	2	16810000	4	2	292900	-2	0	1	49.191	-18.39	0.918	0.771	0.665	7183	0.06	1	17760	9903	11670	28790	2.03E+11	2.01E+11	53450000000	1.42E+11	2.075E+11	2.075E+11	7.682	941500	33.431	33.431	153.8	0.25	0	0	0.001	160	0	0	0	0	0	21.026	5.172	20.352	18.563	1.139E+15	86230000	10.888	0.406215219	4273000000	639300000	108900000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.250_0017760_	0.25	27.27	76.294	40
VELA13	0.26	7183	24.284	6.104	21.399	2	17690000	4	2	340900	-2	0	1	51.581	-15.426	5.89	0.805	0.657	18140	0.064	1	7183	2218	25050	67540	2.556E+11	2.512E+11	86020000000	1.858E+11	2.65E+11	2.65E+11	8.052	1079000	30.606	29.245	166.7	0.26	0	0	0.001	175.5	0	0	0	0	0	20.991	14.645	20.328	18.607	1.139E+15	99240000	10.907	0.290682136	5585000000	869800000	109100000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.260_0007183_	0.26	28.375	76.294	40
VELA13	0.27	18139	17.12	19.28	19.865	2	19350000	4	2	405000	-2	0	1	50.762	-10.122	20.588	0.787	0.652	8316	0.058	1	18140	-348	21850	95700	3.145E+11	3.116E+11	97890000000	2.286E+11	3.191E+11	3.191E+11	8.161	1320000	31.472	30.319	177.2	0.27	0	0	0.001	184.1	0	0	0	0	0	20.963	18.63	20.308	18.66	1.139E+15	111900000	21.796	0.489449086	7062000000	1348000000	218000000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.270_0018139_	0.27	29.441	76.294	40
VELA13	0.28	8316	13.752	17.505	22.418	2	20630000	4	2	459000	-2	0	1	54.551	-3.872	15.706	0.794	0.673	8679	0.054	1	8316	6068	23750	93530	3.463E+11	3.446E+11	94970000000	2.932E+11	3.49E+11	3.49E+11	7.765	1605000	24.758	24.376	182.4	0.28	0	0	0.001	194.4	0	0	0	0	0	20.94	15.154	20.296	18.712	1.139E+15	130600000	14.295	0.22240609	8566000000	1098000000	142900000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.280_0008316_	0.28	30.569	76.294	40
VELA13	0.29	8679	15.167	23.994	14.335	2	20770000	4	2	512500	-2	0	1	56.021	4.047	8.207	0.848	0.746	8580	0.059	1	8679	9691	21060	86250	3.745E+11	3.721E+11	1.219E+11	3.199E+11	3.784E+11	3.784E+11	8.136	1839000	24.099	23.569	187.2	0.29	0	0	0.001	198.7	0	0	0	0	0	20.923	8.544	20.29	18.763	1.139E+15	144000000	18.727	0.263868039	10200000000	1320000000	187300000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.290_0008679_	0.29	31.645	76.294	40
VELA13	0.3	8580	20.471	18.751	16.403	2	22570000	4	2	590900	-2	0	1	56.315	5.592	-4.797	0.893	0.861	6950	0.062	0	8580	15390	25650	83330	4.013E+11	3.984E+11	1.322E+11	3.26E+11	4.045E+11	4.045E+11	11.198	2051000	28.1	28.2	191.2	0.3	0	0	0.001	194.1	0	0	0	0	0	20.904	4.996	20.287	18.82	1.139E+15	158000000	18.928	0.206697406	11760000000	1356000000	189300000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.300_0008580_	0.3	32.712	76.294	40
VELA13	0.31	8654	3499	3473	27.967	2	23370000	4	2	781500	-2	0	1	53.052	-15.43	-9.736	0.959	0.929	8001	0.055	0	8654	13980	28990	80370	4.203E+11	4.163E+11	1.262E+11	3.19E+11	4.243E+11	4.243E+11	10.002	2354000	33.006	31.502	194	0.31	0	0	0.001	190.9	0	0	0	0	0	20.874	9.211	20.282	18.874	1.139E+15	172600000	23.389	0.249096244	13180000000	1232000000	233900000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.310_0008654_	0.31	33.8	76.294	40
VELA13	0.33	7967	30.724	24.23	7.757	2	27350000	4	2	1104000	-2	0	1	59.446	-21.196	14.984	0.923	0.792	7939	0.049	1	7967	7982	27590	72290	4.456E+11	4.365E+11	1.435E+11	3.041E+11	4.516E+11	4.516E+11	8.89	2597000	33.92	36.578	197.5	0.33	0	0	0.001	185.3	0	0	0	0	0	20.818	6.512	20.266	18.967	1.139E+15	255200000	32.168	0.261418156	17620000000	1938000000	321700000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.330_0007967_	0.33	17.986	38.147	40
VELA13	0.34	7939	2390	2390	12.335	2	27690000	4	2	1310000	-2	0	1	63.523	-16.303	13.207	0.883	0.75	7554	0.053	1	7939	11680	28640	75130	4.536E+11	4.4E+11	1.474E+11	3.008E+11	4.612E+11	4.612E+11	8.826	2971000	33.522	36.349	198.7	0.34	0	0	0.001	184.4	0	0	0	0	0	20.789	10.871	20.255	19.004	1.139E+15	263800000	29.069	0.144740822	20830000000	2655000000	290700000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.340_0007939_	0.34	18.529	38.147	40
VELA13	0.35	7554	1465	1474	10.063	2	30440000	4	2	1432000	-2	0	1	65.349	-15.776	7.163	0.879	0.757	7301	0.059	0	7554	19950	30330	72200	4.614E+11	4.45E+11	1.58E+11	3.056E+11	4.714E+11	4.714E+11	33.517	3265000	32.877	32.986	199.8	0.35	0	0	0.001	186.2	0	0	0	0	0	20.76	15.301	20.245	19.048	1.139E+15	269300000	16.592	-0.133825199	22580000000	1475000000	165900000	None	/u/cmoody3/data2/export_sunrise_fits/VELA13/VELA13_a0.350_0007554_	0.35	19.074	38.147	40
