galfit result file run on 07-11-2014
galaxyID timeStep age(GYr) camera filter px py mag rad sersicIndex b/a angle
VELA02MRP 314043 108.624 cam5 F160W 303.7775 303.2856 19.1645 32.4403 1.3330 0.8267 -24.1202
VELA02MRP 314043 108.624 cam5 F160W 434.7023 517.2360 21.8111 36.8290 0.5585 0.7780 -14.7310
VELA02MRP 314043 108.624 cam6 F160W 299.6561 297.9081 19.0653 33.6493 1.1924 0.8436 13.5476
VELA02MRP 314043 108.624 cam7 F160W 302.8221 303.3584 19.1143 32.2305 1.1875 0.8931 -24.7101
VELA02MRP 314043 108.624 cam7 F160W 399.6857 507.6154 21.7706 32.4891 0.7670 0.9108 -41.0407
VELA02MRP 314043 108.624 cam8 F160W 303.0294 303.5614 19.1282 32.0014 1.2242 0.8812 -27.0401
VELA02MRP 314043 108.624 cam8 F160W 404.1617 513.8634 21.8360 32.9377 0.6179 0.8767 -0.5004
VELA02MRP 315877 108.723 cam0 F160W 205.4655 340.6947 21.3981 23.4971 1.2320 0.2799 -63.9621
VELA02MRP 315877 108.723 cam0 F160W 299.5263 302.3859 19.0589 40.1222 1.1674 0.7098 -75.8819
VELA02MRP 315877 108.723 cam1 F160W 435.3104 389.9432 21.7268 37.5306 0.9040 0.5578 -78.1430
VELA02MRP 315877 108.723 cam1 F160W 295.9452 302.2662 18.9414 49.3900 0.8663 0.5474 -82.7162
VELA02MRP 315877 108.723 cam5 F160W 298.4823 300.9991 19.0564 36.3522 1.2449 0.7953 -23.6377
VELA02MRP 315877 108.723 cam5 F160W 370.7706 449.4437 21.7770 39.3653 0.7018 0.7068 -26.9387
VELA02MRP 315877 108.723 cam6 F160W 357.5591 353.6960 20.9539 27.0888 0.8589 0.4087 45.1913
VELA02MRP 315877 108.723 cam6 F160W 302.8777 298.9549 18.9725 37.7597 1.0325 0.8116 15.8204
VELA02MRP 315877 108.723 cam7 F160W 298.0016 301.7238 19.0009 33.8637 1.1691 0.9387 5.9804
VELA02MRP 315877 108.723 cam7 F160W 347.2960 449.2165 21.8280 32.6286 0.7304 0.8290 -35.1828
VELA02MRP 315877 108.723 cam8 F160W 298.0568 301.7468 19.0100 34.4810 1.1721 0.9183 -2.3806
VELA02MRP 315877 108.723 cam8 F160W 349.3195 451.3483 21.7944 33.6410 0.7454 0.8107 -36.4668
VELA02MRP 317811 108.827 cam0 F160W 185.0895 300.3317 21.1537 42.8984 0.4277 0.4469 6.5386
VELA02MRP 317811 108.827 cam0 F160W 298.9378 301.6465 18.9532 42.8073 0.9738 0.7231 -58.6055
VELA02MRP 317811 108.827 cam0 F160W 268.2240 383.1443 20.8654 21.0778 1.1693 0.5043 74.8219
VELA02MRP 317811 108.827 cam1 F160W 296.9809 298.4054 18.6380 47.2190 0.9036 0.5833 -79.1172
VELA02MRP 317811 108.827 cam5 F160W 297.3567 302.3429 18.9423 44.8385 0.8769 0.7119 24.1360
VELA02MRP 317811 108.827 cam5 F160W 271.6261 184.8952 21.2646 35.3622 0.5787 0.7034 81.4879
VELA02MRP 317811 108.827 cam5 F160W 210.5094 276.5539 20.9842 18.1578 1.1230 0.5398 -37.7412
VELA02MRP 317811 108.827 cam6 F160W 303.8277 307.2494 18.7866 42.5623 0.8281 0.8962 30.9071
VELA02MRP 317811 108.827 cam6 F160W 387.8338 295.8499 20.8206 24.1877 0.9795 0.4688 -33.2582
VELA02MRP 317811 108.827 cam7 F160W 296.2411 301.8828 18.8729 42.5678 0.8619 0.8410 34.2977
VELA02MRP 317811 108.827 cam7 F160W 207.3071 268.3459 20.9986 17.9111 0.8840 0.4003 -60.2926
VELA02MRP 317811 108.827 cam8 F160W 296.6681 301.9570 18.8800 43.6189 0.8943 0.7994 26.1225
VELA02MRP 317811 108.827 cam8 F160W 207.8688 268.6888 20.9958 17.3558 0.9804 0.4364 -58.3738
VELA02MRP 319626 108.925 cam0 F160W 301.4271 287.4409 18.7996 52.5940 0.7735 0.7743 -16.6911
VELA02MRP 319626 108.925 cam0 F160W 232.5033 334.4921 21.1743 31.4519 0.3306 0.2768 -50.1533
VELA02MRP 319626 108.925 cam0 F160W 199.8590 255.3492 20.9917 26.1390 0.4437 0.4546 13.6370
VELA02MRP 319626 108.925 cam1 F160W 294.2021 289.5771 18.7000 50.1642 0.7618 0.5389 -74.1249
VELA02MRP 319626 108.925 cam5 F160W 304.2109 292.5129 18.8658 46.3770 0.9923 0.7714 -1.5830
VELA02MRP 319626 108.925 cam5 F160W 228.9274 308.4004 21.0772 33.2927 0.4899 0.2778 -33.8203
VELA02MRP 319626 108.925 cam5 F160W 214.1566 215.0307 20.9953 21.3313 0.8257 0.5685 33.7791
VELA02MRP 319626 108.925 cam6 F160W 298.5853 306.8498 18.6903 41.3998 0.8457 0.9204 -75.0818
VELA02MRP 319626 108.925 cam6 F160W 382.6558 308.1956 20.6531 27.0712 0.1104 0.6651 2.2762
VELA02MRP 319626 108.925 cam7 F160W 213.5718 218.6072 20.9392 19.9844 0.8745 0.5720 41.3148
VELA02MRP 319626 108.925 cam7 F160W 302.7949 295.4301 18.8681 36.1589 1.1318 0.9540 50.9959
VELA02MRP 319626 108.925 cam8 F160W 303.2808 294.9205 18.8811 37.0463 1.0634 0.9357 13.6247
VELA02MRP 319626 108.925 cam8 F160W 214.1096 217.1430 20.9267 20.5105 0.9458 0.5703 41.7242
VELA02MRP 321448 109.022 cam0 F160W 421.0153 295.5208 20.5846 50.9519 0.3810 0.4504 -28.8179
VELA02MRP 321448 109.022 cam0 F160W 299.8199 305.8474 18.9180 50.3648 0.8490 0.7032 -55.8870
VELA02MRP 321448 109.022 cam1 F160W 206.0703 258.4023 19.9845 52.7667 0.4569 0.3761 -51.6009
VELA02MRP 321448 109.022 cam1 F160W 303.2778 299.3167 18.8995 43.8097 0.9925 0.5598 -84.7680
VELA02MRP 321448 109.022 cam5 F160W 292.1153 170.6624 20.5324 58.5065 0.2470 0.4987 50.3600
VELA02MRP 321448 109.022 cam5 F160W 304.1527 301.9876 18.9152 47.4701 0.9506 0.6771 35.1314
VELA02MRP 321448 109.022 cam6 F160W 371.0925 330.3605 20.6711 18.6709 1.0542 0.7309 67.0192
VELA02MRP 321448 109.022 cam6 F160W 280.6200 339.5055 20.4101 20.7543 1.8044 0.7479 -82.8664
VELA02MRP 321448 109.022 cam6 F160W 298.7238 299.9857 18.9365 38.0001 0.9857 0.9485 -30.2364
VELA02MRP 321448 109.022 cam7 F160W 352.9814 347.3941 21.9498 22.4874 2.4579 0.7677 44.1306
VELA02MRP 321448 109.022 cam7 F160W 237.4051 244.1162 21.9799 20.5228 1.1895 0.5425 4.8284
VELA02MRP 321448 109.022 cam7 F160W 302.6977 249.5341 19.4946 90.6805 0.2006 0.6246 -6.8487
VELA02MRP 321448 109.022 cam7 F160W 299.8914 302.6083 19.3093 25.0933 1.8895 0.7122 45.5802
VELA02MRP 321448 109.022 cam8 F160W 241.0223 236.8826 21.4024 24.9714 0.6937 0.5802 5.4760
VELA02MRP 321448 109.022 cam8 F160W 296.1734 172.2888 20.6457 44.3591 0.3298 0.9780 59.1356
VELA02MRP 321448 109.022 cam8 F160W 302.5114 302.2227 18.9186 38.9981 1.1418 0.7541 43.1836
VELA02MRP 323316 109.121 cam0 F160W 296.8893 299.9431 19.0175 40.9422 1.1405 0.8825 -47.3162
VELA02MRP 323316 109.121 cam0 F160W 420.6890 354.0584 20.4893 63.2485 0.3310 0.7175 -70.1298
VELA02MRP 479320 115.905 cam6 F160W 299.7490 301.1874 16.7853 29.1633 1.7041 0.8105 -77.9600
VELA02MRP 323316 109.121 cam6 F160W 300.1139 305.0604 18.7024 53.3150 0.6133 0.8786 -37.1154
VELA02MRP 323316 109.121 cam7 F160W 298.9592 303.8500 18.8162 49.6353 0.8130 0.7744 49.4065
VELA02MRP 323316 109.121 cam7 F160W 345.4436 391.1021 21.8572 27.1556 0.5795 0.7010 70.0365
VELA02MRP 323316 109.121 cam8 F160W 299.7081 304.9566 18.8189 51.5722 0.7599 0.7977 41.9880
VELA02MRP 325300 109.225 cam0 F160W 340.5509 318.6214 19.5748 134.7913 0.1476 0.4277 -70.6125
VELA02MRP 325300 109.225 cam0 F160W 392.5268 321.3837 21.9004 19.4187 0.5881 0.3153 16.9687
VELA02MRP 325300 109.225 cam0 F160W 237.0422 260.1068 20.4690 54.1605 0.3873 0.3688 57.9888
VELA02MRP 325300 109.225 cam0 F160W 298.6083 301.2815 19.6317 27.9906 2.0742 0.8991 -81.7830
VELA02MRP 325300 109.225 cam0 F160W 267.3398 238.5086 21.3100 10.3106 0.2443 0.5631 21.7181
VELA02MRP 325300 109.225 cam1 F160W 105.3935 187.3095 21.5806 797.1207 13.9245 0.6925 -58.2931
VELA02MRP 325300 109.225 cam1 F160W 395.7732 299.9003 20.8838 17.3932 1.4963 0.9314 -71.4198
VELA02MRP 325300 109.225 cam1 F160W 245.5730 298.9220 22.2925 40.9233 1.0351 0.3516 -29.7294
VELA02MRP 325300 109.225 cam1 F160W 303.8105 300.4468 19.0234 43.7404 0.9772 0.5349 88.9198
VELA02MRP 325300 109.225 cam1 F160W 205.3533 366.6984 21.9585 1097.1769 19.9998 0.6571 -58.8147
VELA02MRP 325300 109.225 cam1 F160W 398.5048 335.3004 22.0309 25.2570 1.1373 0.6099 -7.1729
VELA02MRP 325300 109.225 cam5 F160W 417.5982 117.3624 22.4519 31.4458 1.3263 0.4270 -15.5081
VELA02MRP 325300 109.225 cam5 F160W 350.7030 208.0144 20.7806 142.3639 0.2186 0.3065 37.4787
VELA02MRP 325300 109.225 cam5 F160W 297.1979 310.6583 19.5938 96.3492 0.1990 0.6421 53.2980
VELA02MRP 325300 109.225 cam5 F160W 243.8428 345.5789 20.6168 52.0425 0.2603 0.2827 -13.7798
VELA02MRP 325300 109.225 cam5 F160W 300.7889 302.5008 19.7707 25.0667 2.2632 0.8501 43.4321
VELA02MRP 325300 109.225 cam6 F160W 369.0338 324.4419 22.0705 738.5859 19.9465 0.6314 48.7282
VELA02MRP 325300 109.225 cam6 F160W 278.5469 233.7613 22.4043 11.3970 1.3378 0.3992 -14.9981
VELA02MRP 325300 109.225 cam6 F160W 305.4814 307.2895 18.7721 67.0143 0.3711 0.7902 -3.3969
VELA02MRP 325300 109.225 cam7 F160W 359.1456 225.7048 20.4256 126.7897 0.1867 0.3165 -0.1775
VELA02MRP 325300 109.225 cam7 F160W 276.8429 318.7951 19.1885 55.9963 0.4449 0.8299 22.2242
VELA02MRP 325300 109.225 cam7 F160W 301.9235 301.5353 19.9963 25.6931 2.2671 0.6838 66.8216
VELA02MRP 325300 109.225 cam8 F160W 368.7683 205.9610 20.6658 125.7701 0.2760 0.3027 -0.7204
VELA02MRP 325300 109.225 cam8 F160W 235.4593 311.8219 21.3417 10.4786 0.6849 0.4817 -79.9846
VELA02MRP 325300 109.225 cam8 F160W 287.5735 311.9054 18.8601 57.3442 0.6082 0.7642 36.2351
VELA02MRP 326930 109.310 cam0 F160W 367.9988 305.3681 19.8001 126.9997 0.2256 0.4023 70.6078
VELA02MRP 326930 109.310 cam0 F160W 394.2209 251.8311 21.6785 15.7909 0.6325 0.6531 -41.1066
VELA02MRP 326930 109.310 cam0 F160W 220.0771 345.8033 21.6017 18.9439 0.8105 0.3895 22.4781
VELA02MRP 326930 109.310 cam0 F160W 300.5615 299.7641 19.6952 27.0936 2.0061 0.8514 77.4117
VELA02MRP 326930 109.310 cam0 F160W 250.3980 257.2618 19.9027 56.9499 0.5274 0.3847 64.7872
VELA02MRP 326930 109.310 cam1 F160W 117.8729 162.4818 21.5524 61.9486 2.8430 0.3682 -47.6122
VELA02MRP 326930 109.310 cam1 F160W 301.9663 302.2453 18.7610 61.1935 0.7340 0.4487 -88.9787
VELA02MRP 326930 109.310 cam5 F160W 339.9532 241.3807 20.0389 141.6525 0.1704 0.3981 14.1478
VELA02MRP 326930 109.310 cam5 F160W 314.3117 213.3414 21.5728 21.3743 0.3162 0.4579 -41.4580
VELA02MRP 326930 109.310 cam5 F160W 295.8672 372.2079 21.6180 18.4321 1.1877 0.3759 -38.0681
VELA02MRP 326930 109.310 cam5 F160W 235.5660 314.9508 19.9669 50.5651 0.6996 0.3788 11.6515
VELA02MRP 326930 109.310 cam5 F160W 300.3137 299.4003 19.5359 30.1846 1.7263 0.8278 37.2563
VELA02MRP 326930 109.310 cam6 F160W 266.1348 205.9127 21.4531 22.9595 1.5135 0.5180 87.8366
VELA02MRP 326930 109.310 cam6 F160W 312.4162 302.1162 18.8643 56.5137 0.4912 0.8218 34.6819
VELA02MRP 326930 109.310 cam6 F160W 332.1467 376.6094 21.2584 27.7688 2.4277 0.7956 52.5779
VELA02MRP 326930 109.310 cam7 F160W 350.6665 211.5927 20.6123 126.1670 0.1655 0.3865 -4.3658
VELA02MRP 326930 109.310 cam7 F160W 300.4971 300.6918 19.1210 41.6240 1.0877 0.7429 21.8651
VELA02MRP 326930 109.310 cam7 F160W 238.5560 308.4876 19.9012 37.6889 0.9488 0.4703 11.5572
VELA02MRP 326930 109.310 cam8 F160W 350.1104 212.9031 20.5842 128.1120 0.1500 0.3869 -2.4188
VELA02MRP 326930 109.310 cam8 F160W 299.8373 300.5495 19.1333 43.7260 1.0627 0.7349 22.1194
VELA02MRP 326930 109.310 cam8 F160W 237.9568 309.4746 19.9438 39.6723 0.8952 0.4330 10.4757
VELA02MRP 328579 109.396 cam0 F160W 371.9759 206.0980 20.2890 56.3815 0.7413 0.6174 -11.4445
VELA02MRP 328579 109.396 cam0 F160W 231.7994 288.5031 23.8772 2531.0940 19.9984 0.8843 28.7667
VELA02MRP 328579 109.396 cam0 F160W 298.0022 296.6442 18.9536 52.6056 0.8627 0.7381 22.4656
VELA02MRP 328579 109.396 cam1 F160W 146.6860 173.8197 21.5718 94.8335 1.3899 0.3033 -40.1568
VELA02MRP 328579 109.396 cam1 F160W 288.7618 301.0280 18.7080 60.8153 0.7595 0.4614 -89.0007
VELA02MRP 328579 109.396 cam5 F160W 356.3209 161.9671 20.9572 103.7145 0.2462 0.4649 -16.7337
VELA02MRP 328579 109.396 cam5 F160W 294.1101 295.9129 18.7581 61.9110 0.6452 0.7129 20.2565
VELA02MRP 328579 109.396 cam6 F160W 303.7624 315.5735 18.6169 63.3428 0.5027 0.8044 27.0839
VELA02MRP 328579 109.396 cam7 F160W 354.8542 185.7830 20.9107 111.9337 0.2507 0.3943 -18.5926
VELA02MRP 328579 109.396 cam7 F160W 295.1237 294.7076 18.7125 47.4443 0.7566 0.8180 48.6618
VELA02MRP 328579 109.396 cam8 F160W 357.1927 180.3562 20.9611 112.9552 0.2284 0.3782 -19.3339
VELA02MRP 328579 109.396 cam8 F160W 295.2515 294.8139 18.7105 49.4478 0.7418 0.8087 37.3063
VELA02MRP 330236 109.482 cam0 F160W 316.9825 284.4101 18.7624 76.0253 0.5295 0.6225 47.1264
VELA02MRP 330236 109.482 cam1 F160W 285.7108 296.8931 18.7214 57.6586 0.8772 0.4948 -80.3840
VELA02MRP 330236 109.482 cam5 F160W 298.1109 297.2812 19.0130 44.2244 0.9712 0.8041 22.5765
VELA02MRP 330236 109.482 cam5 F160W 354.4787 221.4339 19.9427 59.5245 0.8685 0.5640 -13.2168
VELA02MRP 330236 109.482 cam6 F160W 293.6579 312.1953 18.6862 57.5339 0.6370 0.7681 46.0595
VELA02MRP 330236 109.482 cam6 F160W 256.9574 434.9200 21.8718 21.7211 2.5036 0.4055 -70.0387
VELA02MRP 330236 109.482 cam7 F160W 307.1156 286.7295 18.6897 58.4805 0.6573 0.6779 49.2475
VELA02MRP 330236 109.482 cam8 F160W 307.8371 285.7844 18.6979 61.0864 0.6408 0.6739 43.9931
VELA02MRP 332790 109.614 cam0 F160W 314.7848 300.7420 18.7579 64.0560 0.7489 0.6194 84.2536
VELA02MRP 332790 109.614 cam1 F160W 292.1292 297.6578 18.7095 55.8761 0.8336 0.5159 -80.3448
VELA02MRP 332790 109.614 cam5 F160W 309.7558 292.9614 18.7886 59.2940 0.7878 0.6368 44.1444
VELA02MRP 332790 109.614 cam6 F160W 293.6620 308.9448 18.7445 53.5993 0.7730 0.7761 44.6803
VELA02MRP 332790 109.614 cam7 F160W 307.2427 293.7034 18.7480 51.7221 0.8811 0.7054 49.6895
VELA02MRP 332790 109.614 cam8 F160W 307.0861 293.6809 18.7465 52.8917 0.8945 0.6903 46.5468
VELA02MRP 334241 109.688 cam0 F160W 294.9492 298.9529 18.8564 51.8013 1.0130 0.6596 -81.0168
VELA02MRP 334241 109.688 cam1 F160W 303.5133 302.5729 18.7208 47.4185 1.0407 0.5405 -78.5368
VELA02MRP 334241 109.688 cam5 F160W 295.4986 303.6526 18.8481 48.8899 0.9905 0.6936 65.2814
VELA02MRP 334241 109.688 cam6 F160W 300.2706 298.4296 18.8057 44.6765 1.0333 0.8210 36.5853
VELA02MRP 334241 109.688 cam7 F160W 295.6688 303.1289 18.8137 45.5919 1.0010 0.7202 65.1981
VELA02MRP 334241 109.688 cam8 F160W 295.5767 303.3175 18.8281 45.2328 0.9979 0.7349 63.4802
VELA02MRP 335730 109.764 cam0 F160W 300.2729 296.0161 18.8077 55.4854 0.8545 0.6917 -81.0478
VELA02MRP 335730 109.764 cam1 F160W 298.5307 299.6830 18.7499 48.1362 0.9266 0.5484 -74.4971
VELA02MRP 335730 109.764 cam5 F160W 296.4404 297.1454 18.8423 48.9567 0.8928 0.6862 66.3429
VELA02MRP 335730 109.764 cam6 F160W 303.7621 298.9078 18.7952 47.4076 0.9143 0.8364 21.6230
VELA02MRP 335730 109.764 cam7 F160W 296.9847 298.4815 18.8088 44.2377 1.0317 0.6918 67.4644
VELA02MRP 335730 109.764 cam8 F160W 296.7869 298.0900 18.8252 44.5553 1.0188 0.6905 62.7884
VELA02MRP 337589 109.859 cam0 F160W 220.4422 243.2095 20.9347 42.6526 0.4964 0.6800 71.3530
VELA02MRP 337589 109.859 cam0 F160W 306.0497 302.6875 18.8490 52.5902 0.8550 0.6869 -89.0246
VELA02MRP 337589 109.859 cam1 F160W 300.6471 299.0868 18.6726 48.3468 0.9479 0.5791 -71.2051
VELA02MRP 337589 109.859 cam5 F160W 301.6544 298.2160 18.8038 53.7834 0.7253 0.6605 71.9724
VELA02MRP 337589 109.859 cam6 F160W 300.2895 302.1700 18.7163 49.5939 0.8548 0.8313 20.0704
VELA02MRP 337589 109.859 cam7 F160W 302.2463 297.3396 18.7533 47.1097 0.9070 0.6518 69.1289
VELA02MRP 337589 109.859 cam8 F160W 479.0664 131.7902 25.6100 106.1915 0.0339 0.0777 -51.2596
VELA02MRP 337589 109.859 cam8 F160W 302.0673 297.3410 18.7810 47.1987 0.8296 0.6690 68.4011
VELA02MRP 339445 109.952 cam0 F160W 296.9393 299.4640 18.8031 55.4053 0.8680 0.6871 -75.9392
VELA02MRP 339445 109.952 cam1 F160W 234.4335 289.5734 21.3835 17.5260 0.1756 0.6239 -26.2148
VELA02MRP 339445 109.952 cam1 F160W 300.7057 302.8653 18.7058 43.2799 1.0221 0.6732 -61.2676
VELA02MRP 339445 109.952 cam5 F160W 242.1772 279.0742 20.2115 62.1616 0.4555 0.5933 61.0336
VELA02MRP 339445 109.952 cam5 F160W 358.1139 299.9118 20.1011 49.1539 0.3791 0.8076 53.9890
VELA02MRP 339445 109.952 cam5 F160W 271.8075 329.6151 20.2995 27.6651 2.6889 0.6168 37.4240
VELA02MRP 339445 109.952 cam5 F160W 301.3029 301.1662 19.9347 24.8721 1.1945 0.6037 72.0708
VELA02MRP 339445 109.952 cam6 F160W 300.6436 302.2136 18.7763 49.8069 0.7935 0.8348 13.8987
VELA02MRP 339445 109.952 cam7 F160W 379.6005 267.0100 21.4730 16.3241 0.9015 0.8120 79.3815
VELA02MRP 339445 109.952 cam7 F160W 296.5490 303.9366 18.8745 45.4258 0.9500 0.6864 71.2595
VELA02MRP 339445 109.952 cam8 F160W 384.6061 263.3498 21.6287 11.9500 1.3294 0.8558 -62.8790
VELA02MRP 339445 109.952 cam8 F160W 297.7289 303.6184 18.8457 48.5288 0.9122 0.6569 71.7231
VELA02MRP 341174 110.039 cam0 F160W 371.5638 237.9962 21.4423 30.9531 0.3844 0.3586 -47.2314
VELA02MRP 341174 110.039 cam0 F160W 291.0709 298.2930 18.6918 48.2143 1.0762 0.6753 -67.9430
VELA02MRP 341174 110.039 cam1 F160W 302.7403 305.6915 18.5719 44.8997 0.9553 0.6683 -57.7299
VELA02MRP 341174 110.039 cam5 F160W 293.3561 305.7292 18.6879 49.8342 1.0875 0.6444 62.7985
VELA02MRP 341174 110.039 cam6 F160W 299.0641 299.9399 18.6137 35.8430 1.2838 0.8658 28.3444
VELA02MRP 341174 110.039 cam7 F160W 404.8826 278.1231 21.2498 19.2937 0.9075 0.7888 32.3091
VELA02MRP 341174 110.039 cam7 F160W 337.8859 263.8398 21.5944 5.0116 0.9902 0.7895 -68.6691
VELA02MRP 341174 110.039 cam7 F160W 293.0557 305.9816 18.6852 45.7829 1.0434 0.6800 64.1721
VELA02MRP 341174 110.039 cam8 F160W 406.2974 277.1403 21.2795 19.2153 0.9878 0.8006 31.4621
VELA02MRP 341174 110.039 cam8 F160W 293.3057 305.6905 18.6695 46.8763 1.0637 0.6759 62.1291
VELA02MRP 342766 110.119 cam0 F160W 302.5345 296.6233 18.6752 46.0051 1.0784 0.7314 -69.7975
VELA02MRP 342766 110.119 cam1 F160W 292.9533 299.1864 18.5421 42.4555 0.9093 0.6840 -55.8342
VELA02MRP 342766 110.119 cam5 F160W 301.1711 299.6447 18.6828 43.2814 1.2356 0.7037 59.0456
VELA02MRP 342766 110.119 cam5 F160W 418.6315 267.9287 20.7278 26.3892 1.1579 0.4439 -27.0546
VELA02MRP 342766 110.119 cam6 F160W 305.4672 302.2707 18.6345 39.7006 1.0802 0.8944 25.6294
VELA02MRP 342766 110.119 cam7 F160W 300.3984 300.3889 18.6706 42.5280 1.2563 0.6902 61.5404
VELA02MRP 342766 110.119 cam7 F160W 400.6404 271.4745 20.5995 28.7786 0.6713 0.6455 -77.8495
VELA02MRP 342766 110.119 cam8 F160W 300.5856 300.1841 18.6679 42.9326 1.2418 0.6955 61.8227
VELA02MRP 342766 110.119 cam8 F160W 405.8431 267.9000 20.6522 26.9480 0.7758 0.6216 -68.9567
VELA02MRP 344373 110.199 cam0 F160W 304.1969 303.9974 18.5965 45.2709 1.0709 0.7389 -70.3152
VELA02MRP 344373 110.199 cam1 F160W 298.8457 293.6283 18.5304 41.0499 0.9190 0.7561 -49.5362
VELA02MRP 344373 110.199 cam5 F160W 304.8513 295.1142 18.5858 49.8288 1.0475 0.6380 62.5227
VELA02MRP 344373 110.199 cam6 F160W 298.8760 302.7043 18.6286 39.3255 1.0789 0.8853 28.5466
VELA02MRP 344373 110.199 cam7 F160W 304.1694 293.8318 18.6196 49.2753 0.9751 0.5880 65.0333
VELA02MRP 344373 110.199 cam8 F160W 304.1920 293.9820 18.6122 49.5284 0.9906 0.5976 64.0190
VELA02MRP 346282 110.294 cam0 F160W 301.4125 301.5233 18.5531 43.2565 1.1129 0.7618 -69.8730
VELA02MRP 346282 110.294 cam1 F160W 300.4819 303.7929 18.4907 36.5699 1.0549 0.7897 -67.4819
VELA02MRP 346282 110.294 cam5 F160W 302.5411 302.6689 18.5394 45.2057 1.1742 0.6523 74.9226
VELA02MRP 346282 110.294 cam6 F160W 299.8901 303.7984 18.5707 40.3702 1.0650 0.8661 24.2225
VELA02MRP 346282 110.294 cam7 F160W 302.7274 302.9181 18.5851 44.4855 1.1489 0.6114 75.7734
VELA02MRP 346282 110.294 cam8 F160W 302.9705 302.7521 18.5795 44.6269 1.1444 0.6161 73.8390
VELA02MRP 347905 110.374 cam0 F160W 415.5863 334.7332 21.2472 32.9153 0.5380 0.2651 27.1342
VELA02MRP 347905 110.374 cam0 F160W 241.5127 325.6502 21.0055 19.7687 2.4020 0.6321 89.3438
VELA02MRP 347905 110.374 cam0 F160W 301.2243 301.4872 18.6286 45.1553 1.0449 0.7736 -59.3415
VELA02MRP 347905 110.374 cam1 F160W 300.9450 305.8298 18.4139 41.8168 0.9029 0.7152 -75.3500
VELA02MRP 347905 110.374 cam5 F160W 297.8657 306.6199 18.5495 48.3736 1.0414 0.6811 71.1151
VELA02MRP 347905 110.374 cam5 F160W 415.1179 313.7198 21.0466 17.5763 1.6738 0.6921 -12.1441
VELA02MRP 347905 110.374 cam6 F160W 296.7589 302.5886 18.5311 43.9730 0.9677 0.8739 40.9349
VELA02MRP 347905 110.374 cam7 F160W 300.2567 305.5268 18.4828 46.8086 1.0804 0.6104 73.5053
VELA02MRP 347905 110.374 cam8 F160W 300.1473 305.6808 18.4996 47.0136 1.0890 0.6292 72.9573
VELA02MRP 350087 110.481 cam0 F160W 297.6588 299.3412 18.7220 37.7418 1.2252 0.8864 -62.0693
VELA02MRP 350087 110.481 cam0 F160W 229.4624 293.6998 20.0868 27.2901 1.2537 0.6792 0.5678
VELA02MRP 350087 110.481 cam0 F160W 364.4395 375.6314 20.7142 50.4313 0.3750 0.4911 -87.2764
VELA02MRP 350087 110.481 cam1 F160W 306.6436 300.7757 18.3715 39.9663 0.8794 0.8490 -82.9822
VELA02MRP 350087 110.481 cam5 F160W 292.3407 302.8690 18.5069 51.0271 0.9016 0.6893 78.3146
VELA02MRP 350087 110.481 cam6 F160W 299.7624 297.6985 18.6774 40.0611 1.1057 0.7815 77.6200
VELA02MRP 350087 110.481 cam6 F160W 299.7072 226.2657 20.2286 21.4461 1.1784 0.7986 76.7274
VELA02MRP 350087 110.481 cam6 F160W 242.5648 387.4466 20.7880 30.3428 0.9135 0.6893 -45.2168
VELA02MRP 350087 110.481 cam7 F160W 293.6779 302.1347 18.5047 48.5875 0.9419 0.6180 72.0682
VELA02MRP 350087 110.481 cam8 F160W 292.6576 302.0914 18.4889 49.8371 0.9161 0.6288 74.2089
VELA02MRP 351822 110.565 cam0 F160W 296.1664 294.5498 18.4062 45.2647 0.9734 0.8988 -33.5036
VELA02MRP 351822 110.565 cam0 F160W 227.3918 277.6106 20.2083 11.7031 0.8626 0.7263 28.7905
VELA02MRP 351822 110.565 cam1 F160W 328.7473 269.6118 19.7893 19.9551 1.5211 0.7526 -25.5935
VELA02MRP 351822 110.565 cam1 F160W 220.1709 291.2836 21.6554 20.8431 1.5681 0.6555 -12.4345
VELA02MRP 351822 110.565 cam1 F160W 297.7569 301.2740 18.5175 36.2498 1.1107 0.8069 -62.8202
VELA02MRP 351822 110.565 cam5 F160W 294.0986 298.7986 18.4121 45.1601 0.9930 0.8089 75.5913
VELA02MRP 351822 110.565 cam5 F160W 418.4749 310.0285 21.6978 26.9374 0.7520 0.6649 56.1255
VELA02MRP 351822 110.565 cam6 F160W 451.6974 353.1467 26.3690 0.0006 19.8314 0.0527 -29.0223
VELA02MRP 351822 110.565 cam6 F160W 305.4226 296.9463 18.4420 46.5164 0.9441 0.7849 68.7912
VELA02MRP 351822 110.565 cam6 F160W 317.4197 218.5311 20.1174 11.0420 1.1132 0.7759 -40.5425
VELA02MRP 351822 110.565 cam7 F160W 227.1066 272.3439 19.9380 17.6241 1.0714 0.6084 -2.7284
VELA02MRP 351822 110.565 cam7 F160W 298.4033 301.2948 18.4368 40.4133 1.1956 0.7031 66.8800
VELA02MRP 351822 110.565 cam8 F160W 294.9830 299.3130 18.3827 45.8632 0.9421 0.7319 74.1301
VELA02MRP 353304 110.637 cam0 F160W 302.0979 298.6718 18.5351 38.8042 1.1197 0.9479 61.5479
VELA02MRP 353304 110.637 cam0 F160W 253.0487 255.6608 19.6661 15.1389 1.6807 0.8722 -76.8371
VELA02MRP 353304 110.637 cam1 F160W 153.2675 337.1214 24.3637 7.7406 0.6492 0.6269 -78.7628
